FID,Slope,Elevat,ShrubCov,x_utm,y_utm
428,15.7931995,815,0.1158880,257019.200000000011642,3894742.200000000186265
429,15.9406996,825,0.0526558,257059.200000000011642,3894742.200000000186265
430,8.4004097,834,0.0738081,257099.200000000011642,3894742.200000000186265
431,6.2421999,771,0.2518030,255459.200000000011642,3894702.200000000186265
432,6.0753298,773,0.3841170,255499.200000000011642,3894702.200000000186265
433,4.9751902,771,0.2371760,255539.200000000011642,3894702.200000000186265
434,3.2978599,771,0.2270500,255579.200000000011642,3894702.200000000186265
435,3.9329000,768,0.2900570,255619.200000000011642,3894702.200000000186265
436,4.7465701,765,0.1858700,255659.200000000011642,3894702.200000000186265
437,5.3261600,762,0.0909100,255699.200000000011642,3894702.200000000186265
438,5.0511498,759,0.1095870,255739.200000000011642,3894702.200000000186265
439,2.8287201,756,0.2315500,255779.200000000011642,3894702.200000000186265
440,1.1322600,755,0.1982470,255819.200000000011642,3894702.200000000186265
441,3.1695199,758,0.0954105,255859.200000000011642,3894702.200000000186265
442,2.6897199,760,0.1102620,255899.200000000011642,3894702.200000000186265
443,2.8846400,762,0.0589565,255939.200000000011642,3894702.200000000186265
444,2.8287201,763,0.0920351,255979.200000000011642,3894702.200000000186265
445,2.0248699,765,0.0317285,256019.200000000011642,3894702.200000000186265
446,2.2917299,766,0.0641321,256059.200000000011642,3894702.200000000186265
447,4.4134402,763,0.1138630,256099.200000000011642,3894702.200000000186265
448,3.0357201,760,0.1894710,256139.200000000011642,3894702.200000000186265
449,1.8253300,760,0.0891098,256179.200000000011642,3894702.200000000186265
450,2.6897199,760,0.0677325,256219.200000000011642,3894702.200000000186265
451,4.4990802,760,0.0906850,256259.200000000011642,3894702.200000000186265
452,6.0649199,760,0.1104870,256299.200000000011642,3894702.200000000186265
453,6.1012602,763,0.1138630,256339.200000000011642,3894702.200000000186265
454,5.0574298,765,0.1433410,256379.200000000011642,3894702.200000000186265
455,4.7931800,769,0.1050870,256419.200000000011642,3894702.200000000186265
456,4.1149402,772,0.0870846,256459.200000000011642,3894702.200000000186265
457,3.8675399,774,0.0855094,256499.200000000011642,3894702.200000000186265
458,4.3039598,775,0.1588670,256539.200000000011642,3894702.200000000186265
459,5.9968300,778,0.1050870,256579.200000000011642,3894702.200000000186265
460,7.1250200,782,0.0830341,256619.200000000011642,3894702.200000000186265
461,8.8069201,786,0.0864095,256659.200000000011642,3894702.200000000186265
462,12.2286997,790,0.0882097,256699.200000000011642,3894702.200000000186265
463,12.1793003,798,0.0479303,256739.200000000011642,3894702.200000000186265
464,8.2220697,799,0.1910460,256779.200000000011642,3894702.200000000186265
465,4.7998099,801,0.2072480,256819.200000000011642,3894702.200000000186265
466,3.0775199,805,0.0661573,256859.200000000011642,3894702.200000000186265
467,4.7931800,806,0.0765084,256899.200000000011642,3894702.200000000186265
468,7.9910598,802,0.0909100,256939.200000000011642,3894702.200000000186265
469,9.5525904,800,0.1638180,256979.200000000011642,3894702.200000000186265
470,13.7377005,807,0.2497770,257019.200000000011642,3894702.200000000186265
471,15.5733995,818,0.0830341,257059.200000000011642,3894702.200000000186265
472,11.7754002,828,0.0641321,257099.200000000011642,3894702.200000000186265
473,5.7745500,833,0.0607567,257139.200000000011642,3894702.200000000186265
474,5.9495201,771,0.1894710,255379.200000000011642,3894662.200000000186265
475,5.0511498,776,0.3775920,255419.200000000011642,3894662.200000000186265
476,4.6994801,777,0.2178240,255459.200000000011642,3894662.200000000186265
477,3.6206501,777,0.0825841,255499.200000000011642,3894662.200000000186265
478,4.1457701,775,0.1109370,255539.200000000011642,3894662.200000000186265
479,4.8589902,771,0.2081480,255579.200000000011642,3894662.200000000186265
480,4.4134402,767,0.2405510,255619.200000000011642,3894662.200000000186265
481,6.3197699,764,0.1345650,255659.200000000011642,3894662.200000000186265
482,7.0273600,758,0.0951855,255699.200000000011642,3894662.200000000186265
483,3.9971700,756,0.1350150,255739.200000000011642,3894662.200000000186265
484,1.1322600,756,0.2542780,255779.200000000011642,3894662.200000000186265
485,2.0406101,757,0.1098120,255819.200000000011642,3894662.200000000186265
486,1.8253300,759,0.0918101,255859.200000000011642,3894662.200000000186265
487,2.3332300,760,0.1091370,255899.200000000011642,3894662.200000000186265
488,3.2978599,760,0.1152130,255939.200000000011642,3894662.200000000186265
489,3.0775199,763,0.0888848,255979.200000000011642,3894662.200000000186265
490,2.4007900,764,0.0432048,256019.200000000011642,3894662.200000000186265
491,3.3267701,764,0.0758334,256059.200000000011642,3894662.200000000186265
492,4.3627000,761,0.1246640,256099.200000000011642,3894662.200000000186265
493,2.2917299,759,0.1867710,256139.200000000011642,3894662.200000000186265
494,1.6981100,759,0.0801088,256179.200000000011642,3894662.200000000186265
495,2.5805399,758,0.0823591,256219.200000000011642,3894662.200000000186265
496,2.5304899,756,0.0742582,256259.200000000011642,3894662.200000000186265
497,3.8261299,757,0.1210630,256299.200000000011642,3894662.200000000186265
498,4.7197199,761,0.0886598,256339.200000000011642,3894662.200000000186265
499,5.2057700,764,0.1064370,256379.200000000011642,3894662.200000000186265
500,5.4496398,768,0.0807839,256419.200000000011642,3894662.200000000186265
501,4.0525599,770,0.1521170,256459.200000000011642,3894662.200000000186265
502,3.8510301,771,0.1471660,256499.200000000011642,3894662.200000000186265
503,5.1073599,772,0.0558061,256539.200000000011642,3894662.200000000186265
504,6.5596199,776,0.0643571,256579.200000000011642,3894662.200000000186265
505,6.5740099,779,0.1044110,256619.200000000011642,3894662.200000000186265
506,7.1250200,781,0.0855094,256659.200000000011642,3894662.200000000186265
507,9.2900600,784,0.1827200,256699.200000000011642,3894662.200000000186265
508,10.2972002,789,0.3265110,256739.200000000011642,3894662.200000000186265
509,8.1458302,795,0.2529280,256779.200000000011642,3894662.200000000186265
510,6.3097801,801,0.0425297,256819.200000000011642,3894662.200000000186265
511,6.3047800,804,0.0414046,256859.200000000011642,3894662.200000000186265
512,9.3133497,802,0.0402794,256899.200000000011642,3894662.200000000186265
513,7.8768501,795,0.1478410,256939.200000000011642,3894662.200000000186265
514,8.5780497,798,0.0717829,256979.200000000011642,3894662.200000000186265
515,11.9968996,806,0.0915851,257019.200000000011642,3894662.200000000186265
516,14.1118002,813,0.1131870,257059.200000000011642,3894662.200000000186265
517,13.6704998,822,0.0668324,257099.200000000011642,3894662.200000000186265
518,8.5889301,826,0.0972107,257139.200000000011642,3894662.200000000186265
519,12.3820000,827,0.0407295,257179.200000000011642,3894662.200000000186265
520,10.4597998,771,0.0400544,255379.200000000011642,3894622.200000000186265
521,7.1689501,777,0.0247527,255419.200000000011642,3894622.200000000186265
522,1.5189300,779,0.1129620,255459.200000000011642,3894622.200000000186265
523,4.2965698,777,0.2036470,255499.200000000011642,3894622.200000000186265
524,7.1689501,772,0.1309640,255539.200000000011642,3894622.200000000186265
525,6.8460798,768,0.1773200,255579.200000000011642,3894622.200000000186265
526,4.8262000,765,0.1561670,255619.200000000011642,3894622.200000000186265
527,7.4857101,765,0.0657072,255659.200000000011642,3894622.200000000186265
528,8.0378199,755,0.1980220,255699.200000000011642,3894622.200000000186265
529,3.0462301,753,0.2943320,255739.200000000011642,3894622.200000000186265
530,3.0462301,755,0.1986970,255779.200000000011642,3894622.200000000186265
531,2.5431001,757,0.0780836,255819.200000000011642,3894622.200000000186265
532,2.1771801,758,0.0587315,255859.200000000011642,3894622.200000000186265
533,2.4923000,756,0.1446910,255899.200000000011642,3894622.200000000186265
534,3.5494800,759,0.1226390,255939.200000000011642,3894622.200000000186265
535,3.5763299,761,0.0576063,255979.200000000011642,3894622.200000000186265
536,3.1695199,762,0.0747082,256019.200000000011642,3894622.200000000186265
537,3.3267701,762,0.1059870,256059.200000000011642,3894622.200000000186265
538,3.5763299,759,0.1611180,256099.200000000011642,3894622.200000000186265
539,1.6010500,758,0.1640430,256139.200000000011642,3894622.200000000186265
540,1.0439100,758,0.1001360,256179.200000000011642,3894622.200000000186265
541,1.4761500,757,0.0614318,256219.200000000011642,3894622.200000000186265
542,0.3580940,756,0.0472552,256259.200000000011642,3894622.200000000186265
543,2.6052001,757,0.1566170,256299.200000000011642,3894622.200000000186265
544,3.8010499,760,0.1464910,256339.200000000011642,3894622.200000000186265
545,5.6437101,761,0.0807839,256379.200000000011642,3894622.200000000186265
546,7.3419399,765,0.1062120,256419.200000000011642,3894622.200000000186265
547,5.9385900,768,0.1401900,256459.200000000011642,3894622.200000000186265
548,4.1839800,769,0.0549060,256499.200000000011642,3894622.200000000186265
549,4.6107402,769,0.0621068,256539.200000000011642,3894622.200000000186265
550,6.0753298,772,0.0873096,256579.200000000011642,3894622.200000000186265
551,5.5760102,775,0.0814590,256619.200000000011642,3894622.200000000186265
552,5.0574298,778,0.1791200,256659.200000000011642,3894622.200000000186265
553,6.7255301,781,0.1662930,256699.200000000011642,3894622.200000000186265
554,9.3266296,786,0.2220990,256739.200000000011642,3894622.200000000186265
555,7.9440098,794,0.1010360,256779.200000000011642,3894622.200000000186265
556,7.8966599,796,0.0265529,256819.200000000011642,3894622.200000000186265
557,10.5181999,796,0.0468052,256859.200000000011642,3894622.200000000186265
558,11.3233995,794,0.0519807,256899.200000000011642,3894622.200000000186265
559,8.1802301,790,0.0954105,256939.200000000011642,3894622.200000000186265
560,10.0740004,794,0.0857344,256979.200000000011642,3894622.200000000186265
561,11.3340998,800,0.1921710,257019.200000000011642,3894622.200000000186265
562,12.0896997,806,0.1739440,257059.200000000011642,3894622.200000000186265
563,11.5255003,813,0.2367260,257099.200000000011642,3894622.200000000186265
564,5.0574298,822,0.0630069,257139.200000000011642,3894622.200000000186265
565,11.2776003,822,0.0450050,257179.200000000011642,3894622.200000000186265
566,16.1499004,756,0.1849700,255339.200000000011642,3894582.200000000186265
567,14.8589001,763,0.0904600,255379.200000000011642,3894582.200000000186265
568,12.9793997,771,0.0411795,255419.200000000011642,3894582.200000000186265
569,5.8094301,777,0.0861845,255459.200000000011642,3894582.200000000186265
570,4.5202298,776,0.1989220,255499.200000000011642,3894582.200000000186265
571,7.5107799,770,0.4259720,255539.200000000011642,3894582.200000000186265
572,5.4029398,764,0.3465380,255579.200000000011642,3894582.200000000186265
573,4.4778199,762,0.2684550,255619.200000000011642,3894582.200000000186265
574,8.1189699,760,0.0607567,255659.200000000011642,3894582.200000000186265
575,7.1689501,753,0.1811450,255699.200000000011642,3894582.200000000186265
576,2.3332300,751,0.1226390,255739.200000000011642,3894582.200000000186265
577,3.7926600,754,0.0951855,255779.200000000011642,3894582.200000000186265
578,3.2978599,755,0.2349260,255819.200000000011642,3894582.200000000186265
579,1.6981100,756,0.1127370,255859.200000000011642,3894582.200000000186265
580,1.6981100,756,0.1289390,255899.200000000011642,3894582.200000000186265
581,3.3743899,758,0.0891098,255939.200000000011642,3894582.200000000186265
582,3.8675399,758,0.1113870,255979.200000000011642,3894582.200000000186265
583,2.8287201,760,0.1183630,256019.200000000011642,3894582.200000000186265
584,2.7831600,760,0.0861845,256059.200000000011642,3894582.200000000186265
585,3.5494800,758,0.2653040,256099.200000000011642,3894582.200000000186265
586,1.9768800,757,0.1050870,256139.200000000011642,3894582.200000000186265
587,0.9128990,758,0.0848343,256179.200000000011642,3894582.200000000186265
588,1.1322600,757,0.1037360,256219.200000000011642,3894582.200000000186265
589,1.2658600,757,0.0724580,256259.200000000011642,3894582.200000000186265
590,2.3332300,756,0.2049980,256299.200000000011642,3894582.200000000186265
591,3.1289699,758,0.1269140,256339.200000000011642,3894582.200000000186265
592,3.6817801,757,0.1289390,256379.200000000011642,3894582.200000000186265
593,5.8094301,759,0.1161130,256419.200000000011642,3894582.200000000186265
594,6.3843098,763,0.1170130,256459.200000000011642,3894582.200000000186265
595,5.2723298,766,0.0841593,256499.200000000011642,3894582.200000000186265
596,4.5552602,767,0.1104870,256539.200000000011642,3894582.200000000186265
597,5.5873499,770,0.1334400,256579.200000000011642,3894582.200000000186265
598,5.1135702,774,0.1460410,256619.200000000011642,3894582.200000000186265
599,4.0525599,777,0.0870846,256659.200000000011642,3894582.200000000186265
600,6.4285998,778,0.1023860,256699.200000000011642,3894582.200000000186265
601,9.1625299,785,0.0643571,256739.200000000011642,3894582.200000000186265
602,9.1388302,790,0.0641321,256779.200000000011642,3894582.200000000186265
603,10.2792997,790,0.0715579,256819.200000000011642,3894582.200000000186265
604,10.2223997,788,0.1192630,256859.200000000011642,3894582.200000000186265
605,8.6646299,786,0.0659323,256899.200000000011642,3894582.200000000186265
606,6.4628301,784,0.2002720,256939.200000000011642,3894582.200000000186265
607,9.7792597,790,0.1615680,256979.200000000011642,3894582.200000000186265
608,11.1034002,797,0.1302890,257019.200000000011642,3894582.200000000186265
609,13.3780003,806,0.3514890,257059.200000000011642,3894582.200000000186265
610,12.1767998,818,0.1712440,257099.200000000011642,3894582.200000000186265
611,0.3580940,824,0.0216024,257139.200000000011642,3894582.200000000186265
612,12.6068001,816,0.0911350,257179.200000000011642,3894582.200000000186265
613,16.4239006,805,0.0951855,257219.200000000011642,3894582.200000000186265
614,9.0946398,743,0.1959970,255299.200000000011642,3894542.200000000186265
615,11.0151997,749,0.1359150,255339.200000000011642,3894542.200000000186265
616,13.1281996,754,0.1804700,255379.200000000011642,3894542.200000000186265
617,14.5839996,764,0.0859595,255419.200000000011642,3894542.200000000186265
618,8.1266499,774,0.0630069,255459.200000000011642,3894542.200000000186265
619,2.8287201,776,0.2248000,255499.200000000011642,3894542.200000000186265
620,6.8092299,771,0.2621540,255539.200000000011642,3894542.200000000186265
621,5.4204998,767,0.2047730,255579.200000000011642,3894542.200000000186265
622,6.7814498,764,0.1914960,255619.200000000011642,3894542.200000000186265
623,8.3686199,756,0.4268720,255659.200000000011642,3894542.200000000186265
624,5.2057700,752,0.3429380,255699.200000000011642,3894542.200000000186265
625,2.2636399,750,0.3028830,255739.200000000011642,3894542.200000000186265
626,3.8261299,751,0.2254750,255779.200000000011642,3894542.200000000186265
627,4.0760598,753,0.1251140,255819.200000000011642,3894542.200000000186265
628,2.0871301,756,0.0963106,255859.200000000011642,3894542.200000000186265
629,2.6052001,755,0.1210630,255899.200000000011642,3894542.200000000186265
630,3.3932500,754,0.1392900,255939.200000000011642,3894542.200000000186265
631,4.0760598,756,0.1811450,255979.200000000011642,3894542.200000000186265
632,2.8287201,759,0.0598566,256019.200000000011642,3894542.200000000186265
633,3.5763299,760,0.0627819,256059.200000000011642,3894542.200000000186265
634,4.2965698,755,0.1876710,256099.200000000011642,3894542.200000000186265
635,2.8287201,755,0.1093620,256139.200000000011642,3894542.200000000186265
636,1.5189300,757,0.0515307,256179.200000000011642,3894542.200000000186265
637,2.0406101,757,0.1041860,256219.200000000011642,3894542.200000000186265
638,3.0462301,755,0.1131870,256259.200000000011642,3894542.200000000186265
639,2.9503500,754,0.2081480,256299.200000000011642,3894542.200000000186265
640,3.0462301,756,0.1116120,256339.200000000011642,3894542.200000000186265
641,2.2777200,757,0.0742582,256379.200000000011642,3894542.200000000186265
642,3.2881701,759,0.1248890,256419.200000000011642,3894542.200000000186265
643,4.8589902,760,0.1516670,256459.200000000011642,3894542.200000000186265
644,5.5760102,762,0.1545920,256499.200000000011642,3894542.200000000186265
645,5.3082800,765,0.1356900,256539.200000000011642,3894542.200000000186265
646,6.1834998,768,0.1323150,256579.200000000011642,3894542.200000000186265
647,5.8257399,773,0.1163380,256619.200000000011642,3894542.200000000186265
648,4.6587400,774,0.1120620,256659.200000000011642,3894542.200000000186265
649,6.3247600,776,0.1129620,256699.200000000011642,3894542.200000000186265
650,8.7396402,780,0.1001360,256739.200000000011642,3894542.200000000186265
651,10.8617001,781,0.1107120,256779.200000000011642,3894542.200000000186265
652,10.7938995,781,0.0735831,256819.200000000011642,3894542.200000000186265
653,8.2106800,781,0.0715579,256859.200000000011642,3894542.200000000186265
654,4.4206400,782,0.0868596,256899.200000000011642,3894542.200000000186265
655,5.4029398,782,0.1660680,256939.200000000011642,3894542.200000000186265
656,10.1379004,789,0.1590930,256979.200000000011642,3894542.200000000186265
657,11.8573999,797,0.1586420,257019.200000000011642,3894542.200000000186265
658,14.0361996,807,0.0621068,257059.200000000011642,3894542.200000000186265
659,11.2479000,818,0.0240777,257099.200000000011642,3894542.200000000186265
660,2.8287201,823,0.0056256,257139.200000000011642,3894542.200000000186265
661,12.5685997,815,0.0216024,257179.200000000011642,3894542.200000000186265
662,14.2139997,804,0.0173269,257219.200000000011642,3894542.200000000186265
663,12.3256998,795,0.0281281,257259.200000000011642,3894542.200000000186265
664,8.0159903,746,0.2761050,255339.200000000011642,3894502.200000000186265
665,12.1892004,751,0.3377620,255379.200000000011642,3894502.200000000186265
666,15.1394997,762,0.2284000,255419.200000000011642,3894502.200000000186265
667,8.8491402,773,0.0533309,255459.200000000011642,3894502.200000000186265
668,3.5404799,775,0.0967607,255499.200000000011642,3894502.200000000186265
669,7.8130798,771,0.1944210,255539.200000000011642,3894502.200000000186265
670,7.0585799,767,0.1975720,255579.200000000011642,3894502.200000000186265
671,8.8350897,764,0.1251140,255619.200000000011642,3894502.200000000186265
672,9.4583302,755,0.0558061,255659.200000000011642,3894502.200000000186265
673,5.8257399,751,0.0834842,255699.200000000011642,3894502.200000000186265
674,3.2978599,749,0.2380760,255739.200000000011642,3894502.200000000186265
675,3.3743899,748,0.2072480,255779.200000000011642,3894502.200000000186265
676,4.0760598,752,0.1233140,255819.200000000011642,3894502.200000000186265
677,1.6010500,754,0.0981108,255859.200000000011642,3894502.200000000186265
678,2.5431001,753,0.1399650,255899.200000000011642,3894502.200000000186265
679,2.3332300,752,0.1469410,255939.200000000011642,3894502.200000000186265
680,4.2368999,755,0.0877597,255979.200000000011642,3894502.200000000186265
681,3.6206501,758,0.0720079,256019.200000000011642,3894502.200000000186265
682,7.3419399,758,0.0920351,256059.200000000011642,3894502.200000000186265
683,6.0960798,752,0.2407770,256099.200000000011642,3894502.200000000186265
684,5.1073599,754,0.1095870,256139.200000000011642,3894502.200000000186265
685,2.0248699,757,0.0540059,256179.200000000011642,3894502.200000000186265
686,2.8287201,756,0.1163380,256219.200000000011642,3894502.200000000186265
687,2.8287201,753,0.1444660,256259.200000000011642,3894502.200000000186265
688,1.8253300,752,0.1032860,256299.200000000011642,3894502.200000000186265
689,3.2978599,754,0.0645821,256339.200000000011642,3894502.200000000186265
690,3.3743899,756,0.0625569,256379.200000000011642,3894502.200000000186265
691,3.0775199,756,0.1374900,256419.200000000011642,3894502.200000000186265
692,3.0775199,757,0.1138630,256459.200000000011642,3894502.200000000186265
693,3.9971700,759,0.1401900,256499.200000000011642,3894502.200000000186265
694,4.5761399,763,0.1192630,256539.200000000011642,3894502.200000000186265
695,6.0545001,765,0.0967607,256579.200000000011642,3894502.200000000186265
696,6.5740099,769,0.0758334,256619.200000000011642,3894502.200000000186265
697,5.4496398,771,0.0922602,256659.200000000011642,3894502.200000000186265
698,5.5873499,773,0.0868596,256699.200000000011642,3894502.200000000186265
699,6.9689798,774,0.1734940,256739.200000000011642,3894502.200000000186265
700,8.8876495,773,0.1428910,256779.200000000011642,3894502.200000000186265
701,8.9190197,774,0.1017110,256819.200000000011642,3894502.200000000186265
702,7.3076801,776,0.1995970,256859.200000000011642,3894502.200000000186265
703,5.7216601,780,0.3847920,256899.200000000011642,3894502.200000000186265
704,7.7689300,784,0.2261500,256939.200000000011642,3894502.200000000186265
705,9.6778097,792,0.1140880,256979.200000000011642,3894502.200000000186265
706,10.6253996,798,0.0846093,257019.200000000011642,3894502.200000000186265
707,11.7754002,807,0.0632320,257059.200000000011642,3894502.200000000186265
708,10.6197004,815,0.1136380,257099.200000000011642,3894502.200000000186265
709,6.9509201,820,0.0452300,257139.200000000011642,3894502.200000000186265
710,9.3166704,814,0.0121513,257179.200000000011642,3894502.200000000186265
711,13.8772001,806,0.0693076,257219.200000000011642,3894502.200000000186265
712,14.2139997,793,0.0918101,257259.200000000011642,3894502.200000000186265
713,8.7924099,784,0.0650322,257299.200000000011642,3894502.200000000186265
714,13.4152002,750,0.2009470,255379.200000000011642,3894462.200000000186265
715,14.8767004,762,0.1802450,255419.200000000011642,3894462.200000000186265
716,7.3205500,772,0.0659323,255459.200000000011642,3894462.200000000186265
717,7.0719199,773,0.0911350,255499.200000000011642,3894462.200000000186265
718,11.2587004,765,0.0906850,255539.200000000011642,3894462.200000000186265
719,10.9874001,760,0.0600816,255579.200000000011642,3894462.200000000186265
720,11.4195995,757,0.0456800,255619.200000000011642,3894462.200000000186265
721,11.0068998,752,0.0686326,255659.200000000011642,3894462.200000000186265
722,7.5107799,746,0.1579670,255699.200000000011642,3894462.200000000186265
723,4.3187199,745,0.1899210,255739.200000000011642,3894462.200000000186265
724,4.7666001,749,0.1048620,255779.200000000011642,3894462.200000000186265
725,3.7588899,752,0.0609817,255819.200000000011642,3894462.200000000186265
726,0.9128990,754,0.1449160,255859.200000000011642,3894462.200000000186265
727,3.0462301,752,0.1917210,255899.200000000011642,3894462.200000000186265
728,3.1695199,751,0.1048620,255939.200000000011642,3894462.200000000186265
729,5.2057700,754,0.1084620,255979.200000000011642,3894462.200000000186265
730,6.7114801,755,0.1194880,256019.200000000011642,3894462.200000000186265
731,8.9190197,751,0.2191740,256059.200000000011642,3894462.200000000186265
732,5.0511498,745,0.2016220,256099.200000000011642,3894462.200000000186265
733,6.6169901,752,0.1395150,256139.200000000011642,3894462.200000000186265
734,3.5133500,756,0.0767334,256179.200000000011642,3894462.200000000186265
735,3.9247899,754,0.0783086,256219.200000000011642,3894462.200000000186265
736,2.3332300,753,0.1968970,256259.200000000011642,3894462.200000000186265
737,1.4761500,752,0.1622430,256299.200000000011642,3894462.200000000186265
738,2.7251401,752,0.0825841,256339.200000000011642,3894462.200000000186265
739,3.6206501,753,0.1728190,256379.200000000011642,3894462.200000000186265
740,3.5763299,755,0.0920351,256419.200000000011642,3894462.200000000186265
741,3.6469700,758,0.0978858,256459.200000000011642,3894462.200000000186265
742,3.0462301,760,0.1221880,256499.200000000011642,3894462.200000000186265
743,2.3332300,761,0.0830341,256539.200000000011642,3894462.200000000186265
744,4.0446901,762,0.0843843,256579.200000000011642,3894462.200000000186265
745,5.5589499,765,0.0785336,256619.200000000011642,3894462.200000000186265
746,5.7547402,768,0.0546810,256659.200000000011642,3894462.200000000186265
747,5.7602301,770,0.0708828,256699.200000000011642,3894462.200000000186265
748,5.9545298,770,0.1221880,256739.200000000011642,3894462.200000000186265
749,6.3645201,768,0.0841593,256779.200000000011642,3894462.200000000186265
750,6.7255301,767,0.1815950,256819.200000000011642,3894462.200000000186265
751,9.7571697,773,0.1485160,256859.200000000011642,3894462.200000000186265
752,10.1135998,782,0.1138630,256899.200000000011642,3894462.200000000186265
753,8.6538601,788,0.1325400,256939.200000000011642,3894462.200000000186265
754,7.1294198,792,0.0614318,256979.200000000011642,3894462.200000000186265
755,7.5440698,798,0.0825841,257019.200000000011642,3894462.200000000186265
756,10.2733002,804,0.0945104,257059.200000000011642,3894462.200000000186265
757,11.6954002,808,0.0911350,257099.200000000011642,3894462.200000000186265
758,10.1014004,810,0.0576063,257139.200000000011642,3894462.200000000186265
759,5.5131998,812,0.0884347,257179.200000000011642,3894462.200000000186265
760,10.8617001,807,0.0380292,257219.200000000011642,3894462.200000000186265
761,16.1473999,795,0.0294782,257259.200000000011642,3894462.200000000186265
762,10.8617001,784,0.0603066,257299.200000000011642,3894462.200000000186265
763,13.1768999,763,0.1260140,255419.200000000011642,3894422.200000000186265
764,5.1135702,770,0.0409545,255459.200000000011642,3894422.200000000186265
765,10.5879002,767,0.1260140,255499.200000000011642,3894422.200000000186265
766,11.2505999,760,0.1622430,255539.200000000011642,3894422.200000000186265
767,9.5331697,754,0.1611180,255579.200000000011642,3894422.200000000186265
768,10.0373001,749,0.0402794,255619.200000000011642,3894422.200000000186265
769,10.0740004,745,0.0267779,255659.200000000011642,3894422.200000000186265
770,6.3197699,741,0.0999110,255699.200000000011642,3894422.200000000186265
771,5.8905001,743,0.2572030,255739.200000000011642,3894422.200000000186265
772,6.4432998,748,0.1098120,255779.200000000011642,3894422.200000000186265
773,3.8592999,752,0.1127370,255819.200000000011642,3894422.200000000186265
774,1.5189300,753,0.1192630,255859.200000000011642,3894422.200000000186265
775,3.9247899,750,0.1028360,255899.200000000011642,3894422.200000000186265
776,3.4399400,748,0.1282640,255939.200000000011642,3894422.200000000186265
777,5.4029398,749,0.0954105,255979.200000000011642,3894422.200000000186265
778,6.6549501,749,0.1631430,256019.200000000011642,3894422.200000000186265
779,4.6587400,745,0.3017580,256059.200000000011642,3894422.200000000186265
780,3.5133500,746,0.1372650,256099.200000000011642,3894422.200000000186265
781,4.7465701,751,0.1368150,256139.200000000011642,3894422.200000000186265
782,4.1457701,752,0.0985609,256179.200000000011642,3894422.200000000186265
783,4.7666001,750,0.1813700,256219.200000000011642,3894422.200000000186265
784,3.9329000,751,0.1694440,256259.200000000011642,3894422.200000000186265
785,3.6469700,751,0.0672824,256299.200000000011642,3894422.200000000186265
786,3.5941300,750,0.1379400,256339.200000000011642,3894422.200000000186265
787,4.1687398,751,0.0711078,256379.200000000011642,3894422.200000000186265
788,5.0511498,753,0.0767334,256419.200000000011642,3894422.200000000186265
789,5.6437101,756,0.0657072,256459.200000000011642,3894422.200000000186265
790,4.0760598,760,0.1203880,256499.200000000011642,3894422.200000000186265
791,2.4007900,761,0.0832592,256539.200000000011642,3894422.200000000186265
792,3.0775199,761,0.0906850,256579.200000000011642,3894422.200000000186265
793,4.4134402,763,0.0697577,256619.200000000011642,3894422.200000000186265
794,5.6437101,764,0.0495054,256659.200000000011642,3894422.200000000186265
795,5.9810100,765,0.0706578,256699.200000000011642,3894422.200000000186265
796,4.8524499,766,0.1226390,256739.200000000011642,3894422.200000000186265
797,3.8592999,764,0.2209740,256779.200000000011642,3894422.200000000186265
798,5.3970799,765,0.0951855,256819.200000000011642,3894422.200000000186265
799,10.8532000,771,0.0468052,256859.200000000011642,3894422.200000000186265
800,13.2638998,781,0.0778586,256899.200000000011642,3894422.200000000186265
801,9.6809998,790,0.0454550,256939.200000000011642,3894422.200000000186265
802,4.5202298,795,0.0567062,256979.200000000011642,3894422.200000000186265
803,5.2723298,795,0.0985609,257019.200000000011642,3894422.200000000186265
804,8.9016104,796,0.1716940,257059.200000000011642,3894422.200000000186265
805,9.6905499,800,0.2164740,257099.200000000011642,3894422.200000000186265
806,8.0649700,803,0.2189490,257139.200000000011642,3894422.200000000186265
807,3.1289699,808,0.0571563,257179.200000000011642,3894422.200000000186265
808,7.2646298,808,0.0294782,257219.200000000011642,3894422.200000000186265
809,16.4575005,802,0.0099011,257259.200000000011642,3894422.200000000186265
810,14.8844995,786,0.0535559,257299.200000000011642,3894422.200000000186265
811,1.9696701,778,0.0792087,257339.200000000011642,3894422.200000000186265
812,6.4427500,764,0.1041860,255459.200000000011642,3894382.200000000186265
813,9.5364103,759,0.1174630,255499.200000000011642,3894382.200000000186265
814,8.5599003,754,0.0531058,255539.200000000011642,3894382.200000000186265
815,8.3909197,752,0.0299283,255579.200000000011642,3894382.200000000186265
816,9.4485197,746,0.0744832,255619.200000000011642,3894382.200000000186265
817,7.5565200,740,0.2799310,255659.200000000011642,3894382.200000000186265
818,3.7926600,737,0.3121090,255699.200000000011642,3894382.200000000186265
819,6.7860799,741,0.2137740,255739.200000000011642,3894382.200000000186265
820,7.3205500,747,0.0915851,255779.200000000011642,3894382.200000000186265
821,4.8589902,751,0.1098120,255819.200000000011642,3894382.200000000186265
822,1.8427900,753,0.0819090,255859.200000000011642,3894382.200000000186265
823,4.9751902,749,0.1041860,255899.200000000011642,3894382.200000000186265
824,3.6206501,747,0.1777700,255939.200000000011642,3894382.200000000186265
825,4.6382298,746,0.0798838,255979.200000000011642,3894382.200000000186265
826,4.8589902,745,0.2160240,256019.200000000011642,3894382.200000000186265
