uniID,Count_,Shrub_Cov,Aspect,Slope,Elev,x_utm,y_utm,x_wgs,y_wgs
3838,0,0.0340636,225,9.03994,631,696560,4063200,-120.799804,36.694158
3839,0,0.0564739,225,6.55482,634,696580,4063200,-120.79958,36.694154
3840,0,0.0233067,186.34,3.23927,634,696600,4063200,-120.799357,36.69415
3841,0,0.0887447,161.565,3.39325,634,696620,4063200,-120.799133,36.694146
3842,0,0.00627488,147.529,4.65874,633,696640,4063200,-120.798909,36.694142
3843,0,0.0923303,161.565,4.52023,632,696660,4063200,-120.798685,36.694138
3844,0,0.0546811,192.995,4.7666,632,696680,4063200,-120.798462,36.694133
3845,0,0.0188246,205.017,5.90657,633,696700,4063200,-120.798238,36.694129
3846,0,0.0277887,213.69,7.70016,634,696720,4063200,-120.798014,36.694125
3847,0,0.0528882,225,11.4912,636,696740,4063200,-120.797791,36.694121
3848,0,0.0206174,233.881,15.9751,640,696760,4063200,-120.797567,36.694117
3849,0,0.0546811,218.418,13.0254,646,696780,4063200,-120.797343,36.694113
3850,0,0.0367528,187.125,11.3957,646,696800,4063200,-120.797119,36.694109
3851,0,0.0215139,186.34,12.7559,647,696820,4063200,-120.796896,36.694104
3852,0,0.00627488,183.013,13.378,647,696840,4063200,-120.796672,36.6941
3853,0,0.00358564,183.18,12.6993,647,696860,4063200,-120.796448,36.694096
3854,0,0.019721,185.528,11.0152,647,696880,4063200,-120.796225,36.694092
3855,0,0.0331672,199.799,9.42887,648,696900,4063200,-120.796001,36.694088
3856,0,0.0215139,210.964,8.29381,650,696920,4063200,-120.795777,36.694084
3857,0,0.015239,209.055,7.33339,651,696940,4063200,-120.795553,36.69408
3858,0,0.000896411,205.346,7.48571,652,696960,4063200,-120.79533,36.694075
3859,0,0.0125498,188.13,7.55237,653,696980,4063200,-120.795106,36.694071
3860,0,0.0295816,177.51,8.18785,653,697000,4063200,-120.794882,36.694067
3861,0,0.0170318,180,8.53077,653,697020,4063200,-120.794658,36.694063
3862,4,0.00537846,177.51,8.18785,653,697040,4063200,-120.794435,36.694059
3863,3,0.00537846,191.31,7.26463,653,697060,4063200,-120.794211,36.694055
3864,2,0.0250995,210.964,6.23939,654,697080,4063200,-120.793987,36.694051
3865,2,0.0224103,218.66,4.57614,655,697100,4063200,-120.793764,36.694046
3866,0,0,225,4.04469,656,697120,4063200,-120.79354,36.694042
3867,2,0.0242031,203.199,2.72514,657,697140,4063200,-120.793316,36.694038
3868,2,0.0107569,161.565,1.13226,657,697160,4063200,-120.793092,36.694034
3869,3,0.0188246,18.4349,2.26364,657,697180,4063200,-120.792869,36.69403
3870,1,0.0331672,11.3099,5.46126,656,697200,4063200,-120.792645,36.694026
3871,0,0.0170318,22.3801,6.55482,656,697220,4063200,-120.792421,36.694021
3872,0,0.0618523,52.125,8.11128,655,697240,4063200,-120.792198,36.694017
3873,0,0.0107569,64.44,9.05365,652,697260,4063200,-120.791974,36.694013
3874,0,0.00448205,53.7462,6.63125,649,697280,4063200,-120.79175,36.694009
3875,0,0.0582667,33.6901,5.15065,648,697300,4063200,-120.791526,36.694005
3876,0,0,50.1944,5.57601,647,697320,4063200,-120.791303,36.694001
3877,0,0,75.2564,7.00048,645,697340,4063200,-120.791079,36.693997
3878,0,0.0250995,86.6335,6.07533,642,697360,4063200,-120.790855,36.693992
3879,0,0.0376493,59.0362,2.08713,641,697380,4063200,-120.790632,36.693988
3880,0,0.0134462,353.66,3.23927,641,697400,4063200,-120.790408,36.693984
3881,0,0.0080677,9.46232,4.34809,641,697420,4063200,-120.790184,36.69398
3882,0,0.0250995,18.4349,4.52023,640,697440,4063200,-120.78996,36.693976
3883,0,0.0385457,49.7636,6.07533,640,697460,4063200,-120.789737,36.693972
3884,0,0.0134462,68.1986,7.66758,637,697480,4063200,-120.789513,36.693968
3885,0,0.00717129,79.992,6.15792,635,697500,4063200,-120.789289,36.693963
3886,0,0,98.1301,7.55237,633,697520,4063200,-120.789066,36.693959
3887,0,0.00268923,109.537,11.6173,630,697540,4063200,-120.788842,36.693955
3888,0,0.000896411,111.038,19.1986,625,697560,4063200,-120.788618,36.693951
3889,0,0.00358564,102.995,30.272,617,697580,4063200,-120.788394,36.693947
3890,0,0.019721,100.008,28.345,602,697600,4063200,-120.788171,36.693943
3891,0,0.00448205,101.31,20.9282,595,697620,4063200,-120.787947,36.693938
3892,0,0.0134462,100.305,22.7465,587,697640,4063200,-120.787723,36.693934
3893,0,0.0125498,102.724,21.6658,578,697660,4063200,-120.787499,36.69393
3894,0,0.0376493,114.864,15.7712,571,697680,4063200,-120.787276,36.693926
3895,0,0,135,11.0041,568,697700,4063200,-120.787052,36.693922
3896,0,0.000896411,140.711,10.074,566,697720,4063200,-120.786828,36.693918
3897,0,0.00448205,-9999,-9999,564,697740,4063200,-120.786605,36.693913
3901,0,0.0313744,-9999,-9999,613,696160,4063220,-120.804273,36.694421
3902,0,0.0914339,191.31,7.26463,613,696180,4063220,-120.80405,36.694417
3903,0,0.0394421,188.13,7.55237,614,696200,4063220,-120.803826,36.694413
3904,0,0.0528882,182.49,8.18785,614,696220,4063220,-120.803602,36.694409
3905,0,0.0726093,180,8.53077,614,696240,4063220,-120.803378,36.694405
3906,0,0.0188246,180,8.53077,614,696260,4063220,-120.803155,36.6944
3907,0,0.0573703,180,8.53077,614,696280,4063220,-120.802931,36.694396
3908,0,0.00179282,198.435,8.98488,614,696300,4063220,-120.802707,36.694392
3909,0,0.0555775,219.806,11.0484,616,696320,4063220,-120.802484,36.694388
3910,0,0.0376493,225,11.9767,619,696340,4063220,-120.80226,36.694384
3911,0,0.0331672,225,11.4912,622,696360,4063220,-120.802036,36.69438
3912,0,0.019721,222.138,10.0373,625,696380,4063220,-120.801812,36.694376
3913,0,0.0493026,218.991,9.58487,627,696400,4063220,-120.801589,36.694371
3914,0,0.113844,213.69,10.2194,629,696420,4063220,-120.801365,36.694367
3915,0,0.0905375,184.764,8.5599,631,696440,4063220,-120.801141,36.694363
3916,0,0.0080677,156.038,7.01841,630,696460,4063220,-120.800918,36.694359
3917,0,0.0340636,180,4.28915,629,696480,4063220,-120.800694,36.694355
3918,0,0.102191,217.875,4.07606,630,696500,4063220,-120.80047,36.694351
3919,0,0.0394421,225,5.05115,631,696520,4063220,-120.800246,36.694347
3920,0,0.0878483,221.424,8.06497,632,696540,4063220,-120.800023,36.694343
3921,0,0.0528882,216.87,10.6197,634,696560,4063220,-120.799799,36.694338
3922,0,0.0376493,199.799,9.42887,636,696580,4063220,-120.799575,36.694334
3923,0,0.0331672,182.291,8.88765,636,696600,4063220,-120.799351,36.69433
3924,0,0.0259959,180,9.92625,636,696620,4063220,-120.799128,36.694326
3925,0,0.109362,170.838,11.1034,636,696640,4063220,-120.798904,36.694322
3926,0,0.0224103,172.875,11.3957,635,696660,4063220,-120.79868,36.694318
3927,0,0.0546811,185.528,11.0152,635,696680,4063220,-120.798457,36.694314
3928,0,0.0224103,194.931,10.9819,636,696700,4063220,-120.798233,36.694309
3929,0,0.0555775,206.565,12.6044,637,696720,4063220,-120.798009,36.694305
3930,0,0.0259959,217.147,14.5073,640,696740,4063220,-120.797785,36.694301
3931,0,0.0448205,230.528,15.3914,644,696760,4063220,-120.797562,36.694297
3932,0,0.0224103,225,12.4605,649,696780,4063220,-120.797338,36.694293
3933,0,0.0188246,198.435,11.18,650,696800,4063220,-120.797114,36.694289
3934,0,0.0286851,193.671,13.3869,651,696820,4063220,-120.796891,36.694285
3935,0,0.0143426,185.44,14.772,652,696840,4063220,-120.796667,36.69428
3936,0,0.0170318,177.274,14.7242,652,696860,4063220,-120.796443,36.694276
3937,0,0.019721,173.66,12.7559,652,696880,4063220,-120.796219,36.694272
3938,0,0.03496,182.121,9.58487,651,696900,4063220,-120.795996,36.694268
3939,0,0.0376493,201.801,7.66758,652,696920,4063220,-120.795772,36.694264
3940,0,0.0116533,210.069,7.81308,653,696940,4063220,-120.795548,36.69426
3941,0,0.000896411,206.565,7.9558,655,696960,4063220,-120.795324,36.694256
3942,0,0,193.393,7.68389,656,696980,4063220,-120.795101,36.694251
3943,1,0.0134462,182.49,8.18785,656,697000,4063220,-120.794877,36.694247
3944,1,0.00358564,180,8.53077,656,697020,4063220,-120.794653,36.694243
3945,1,0.0286851,169.695,7.9558,656,697040,4063220,-120.79443,36.694239
3946,3,0.00986052,176.634,6.07533,655,697060,4063220,-120.794206,36.694235
3947,2,0.0600595,198.435,4.52023,656,697080,4063220,-120.793982,36.694231
3948,0,0.00448205,209.055,3.68178,656,697100,4063220,-120.793758,36.694227
3949,3,0.0376493,225,3.54048,657,697120,4063220,-120.793535,36.694222
3950,3,0.0143426,161.565,1.13226,658,697140,4063220,-120.793311,36.694218
3951,2,0.0107569,60.9454,3.68178,657,697160,4063220,-120.793087,36.694214
3952,1,0.0080677,40.2364,6.07533,656,697180,4063220,-120.792864,36.69421
3953,0,0,22.3801,6.55482,654,697200,4063220,-120.79264,36.694206
3954,0,0.00986052,20.2249,7.2126,654,697220,4063220,-120.792416,36.694202
3955,0,0.0286851,38.6598,9.09464,652,697240,4063220,-120.792192,36.694198
3956,0,0.0242031,47.8624,10.0373,650,697260,4063220,-120.791969,36.694193
3957,0,0,41.4237,8.06497,647,697280,4063220,-120.791745,36.694189
3958,0,0,26.5651,6.37937,646,697300,4063220,-120.791521,36.694185
3959,0,0.00537846,30.9638,6.23939,645,697320,4063220,-120.791298,36.694181
3960,0,0.00986052,49.7636,6.07533,644,697340,4063220,-120.791074,36.694177
3961,0,0.00448205,66.8014,5.43801,642,697360,4063220,-120.79085,36.694173
3962,0,0.00986052,59.0362,4.16874,640,697380,4063220,-120.790626,36.694168
3963,0,0,21.8014,3.85103,639,697400,4063220,-120.790403,36.694164
3964,0,0.0215139,9.46232,4.34809,639,697420,4063220,-120.790179,36.69416
3965,0,0.0215139,21.0375,4.97519,639,697440,4063220,-120.789955,36.694156
3966,0,0.000896411,40.9144,7.07192,638,697460,4063220,-120.789731,36.694152
3967,0,0.0125498,48.5763,8.06497,636,697480,4063220,-120.789508,36.694148
3968,0,0.0618523,45,6.0545,634,697500,4063220,-120.789284,36.694144
3969,0,0.0340636,64.9831,5.90657,633,697520,4063220,-120.78906,36.694139
3970,0,0.0457169,92.7263,7.48571,630,697540,4063220,-120.788837,36.694135
3971,0,0.00986052,102.804,15.7491,628,697560,4063220,-120.788613,36.694131
3972,0,0,99.1623,30.488,619,697580,4063220,-120.788389,36.694127
3973,0,0.0394421,100.305,29.2059,604,697600,4063220,-120.788165,36.694123
3974,0,0.0815734,106.074,20.9944,597,697620,4063220,-120.787942,36.694119
3975,0,0.00986052,109.537,22.3511,589,697640,4063220,-120.787718,36.694114
3976,0,0.015239,119.407,21.5338,581,697660,4063220,-120.787494,36.69411
3977,0,0.0107569,135,18.1097,575,697680,4063220,-120.787271,36.694106
3978,0,0,146.31,15.1318,572,697700,4063220,-120.787047,36.694102
3979,0,0.00627488,147.995,13.2707,569,697720,4063220,-120.786823,36.694098
3980,0,0.0233067,-9999,-9999,567,697740,4063220,-120.786599,36.694094
3984,0,0.0125498,-9999,-9999,615,696160,4063240,-120.804268,36.694601
3985,0,0.00986052,192.265,8.36862,616,696180,4063240,-120.804044,36.694597
3986,0,0.0439241,191.31,9.05365,616,696200,4063240,-120.803821,36.694593
3987,0,0.0188246,186.34,9.63627,617,696220,4063240,-120.803597,36.694589
3988,0,0.0412349,180,9.92625,617,696240,4063240,-120.803373,36.694585
3989,0,0.0519918,180,9.92625,617,696260,4063240,-120.80315,36.694581
3990,0,0.0394421,180,9.92625,617,696280,4063240,-120.802926,36.694576
3991,0,0.0188246,194.534,9.88894,617,696300,4063240,-120.802702,36.694572
3992,0,0.0815734,216.87,10.6197,619,696320,4063240,-120.802478,36.694568
3993,0,0.0618523,227.862,10.0373,622,696340,4063240,-120.802255,36.694564
3994,0,0.030478,235.62,8.18785,625,696360,4063240,-120.802031,36.69456
3995,0,0.085159,242.103,6.85526,627,696380,4063240,-120.801807,36.694556
3996,0,0,244.654,7.48571,629,696400,4063240,-120.801584,36.694552
3997,0,0.0116533,239.931,7.81308,632,696420,4063240,-120.80136,36.694547
3998,0,0.0510954,184.399,4.65874,634,696440,4063240,-120.801136,36.694543
3999,0,0.0493026,147.995,6.72553,631,696460,4063240,-120.800912,36.694539
4000,0,0.0367528,173.66,6.45795,630,696480,4063240,-120.800689,36.694535
4001,0,0.212449,196.39,6.31977,630,696500,4063240,-120.800465,36.694531
4002,0,0.0313744,217.875,8.11128,631,696520,4063240,-120.800241,36.694527
4003,0,0.0224103,225,11.4912,634,696540,4063240,-120.800017,36.694523
4004,0,0.0448205,217.569,11.586,638,696560,4063240,-120.799794,36.694519
4005,0,0.0573703,198.435,10.0862,640,696580,4063240,-120.79957,36.694514
4006,0,0.00537846,189.162,11.1034,640,696600,4063240,-120.799346,36.69451
4007,0,0.015239,186.34,12.7559,641,696620,4063240,-120.799123,36.694506
4008,0,0,177.138,14.0531,641,696640,4063240,-120.798899,36.694502
4009,0,0.0582667,176.009,15.0777,640,696660,4063240,-120.798675,36.694498
4010,0,0.0170318,182.603,15.3914,640,696680,4063240,-120.798451,36.694494
4011,0,0.0376493,191.31,16.0039,640,696700,4063240,-120.798228,36.69449
4012,0,0.0170318,202.011,17.5805,642,696720,4063240,-120.798004,36.694485
4013,0,0.0708164,206.075,18.1097,645,696740,4063240,-120.79778,36.694481
4014,0,0,211.373,16.7061,647,696760,4063240,-120.797557,36.694477
4015,0,0.0358564,215.218,14.58,651,696780,4063240,-120.797333,36.694473
4016,0,0.0107569,205.907,13.6683,654,696800,4063240,-120.797109,36.694469
4017,0,0.0233067,199.29,14.8353,656,696820,4063240,-120.796885,36.694465
4018,0,0.00358564,189.246,15.2317,658,696840,4063240,-120.796662,36.694461
4019,0,0.0170318,171.87,14.8511,658,696860,4063240,-120.796438,36.694456
4020,0,0.00448205,163.443,13.5636,656,696880,4063240,-120.796214,36.694452
4021,0,0.00358564,167.276,11.2343,655,696900,4063240,-120.795991,36.694448
4022,0,0.0224103,188.746,9.33658,654,696920,4063240,-120.795767,36.694444
4023,0,0.00537846,205.56,9.05365,656,696940,4063240,-120.795543,36.69444
4024,0,0.0107569,203.199,8.12665,657,696960,4063240,-120.795319,36.694436
4025,1,0.000896411,198.435,7.87685,658,696980,4063240,-120.795096,36.694432
4026,2,0.00896411,185.194,7.86096,659,697000,4063240,-120.794872,36.694427
4027,5,0.0555775,174.289,7.16018,659,697020,4063240,-120.794648,36.694423
4028,0,0.0259959,149.036,6.23939,659,697040,4063240,-120.794424,36.694419
4029,0,0.00268923,142.125,4.07606,657,697060,4063240,-120.794201,36.694415
4030,1,0.0358564,191.31,1.82533,657,697080,4063240,-120.793977,36.694411
4031,1,0.0170318,225,1.51893,657,697100,4063240,-120.793753,36.694407
4032,2,0.015239,270,1.4321,658,697120,4063240,-120.79353,36.694403
4033,0,0,54.4623,3.07752,658,697140,4063240,-120.793306,36.694398
4034,0,0.0116533,56.3099,7.70016,656,697160,4063240,-120.793082,36.694394
4035,0,0.0143426,41.6335,8.5599,653,697180,4063240,-120.792858,36.69439
4036,0,0.0493026,23.1986,8.12665,652,697200,4063240,-120.792635,36.694386
4037,0,0.0618523,19.9831,8.32382,651,697220,4063240,-120.792411,36.694382
4038,0,0,34.992,8.67539,650,697240,4063240,-120.792187,36.694378
4039,0,0.000896411,48.3665,8.5599,647,697260,4063240,-120.791964,36.694374
4040,0,0,45,6.55482,645,697280,4063240,-120.79174,36.694369
4041,0,0,33.6901,5.15065,644,697300,4063240,-120.791516,36.694365
4042,0,0.0618523,33.6901,5.15065,643,697320,4063240,-120.791292,36.694361
4043,0,0.0161354,39.2894,5.07621,642,697340,4063240,-120.791069,36.694357
4044,0,0,51.3402,4.57614,641,697360,4063240,-120.790845,36.694353
4045,0,0.0179282,65.556,4.31872,640,697380,4063240,-120.790621,36.694349
4046,0,0.00358564,54.4623,3.07752,638,697400,4063240,-120.790397,36.694344
4047,0,0.019721,29.0546,3.68178,638,697420,4063240,-120.790174,36.69434
4048,0,0.00268923,30.9638,6.23939,637,697440,4063240,-120.78995,36.694336
4049,0,0.0439241,38.2902,8.6034,636,697460,4063240,-120.789726,36.694332
4050,0,0,38.2902,8.6034,633,697480,4063240,-120.789503,36.694328
4051,0,0,26.5651,6.37937,632,697500,4063240,-120.789279,36.694324
4052,0,0.0546811,39.2894,5.07621,631,697520,4063240,-120.789055,36.69432
4053,0,0.0161354,66.8014,5.43801,630,697540,4063240,-120.788831,36.694315
4054,0,0,88.4518,13.0254,628,697560,4063240,-120.788608,36.694311
4055,0,0.0224103,94.6001,28.6128,621,697580,4063240,-120.788384,36.694307
4056,0,0.0744021,100.784,28.1218,606,697600,4063240,-120.78816,36.694303
4057,0,0.00986052,115.253,20.1154,599,697620,4063240,-120.787937,36.694299
4058,0,0.0466134,124.695,21.5681,592,697640,4063240,-120.787713,36.694295
4059,0,0.0179282,138.731,22.1684,586,697660,4063240,-120.787489,36.69429
4060,0,0.00179282,144.866,22.4254,581,697680,4063240,-120.787265,36.694286
4061,0,0,137.936,19.043,577,697700,4063240,-120.787042,36.694282
4062,0,0.0206174,130.601,12.9794,574,697720,4063240,-120.786818,36.694278
4063,0,0.000896411,-9999,-9999,571,697740,4063240,-120.786594,36.694274
4067,0,0.10488,-9999,-9999,618,696160,4063260,-120.804263,36.694781
4068,0,0.0484062,192.995,9.46813,619,696180,4063260,-120.804039,36.694777
4069,0,0.0609559,194.534,9.88894,620,696200,4063260,-120.803816,36.694773
4070,0,0.0466134,184.399,9.25668,621,696220,4063260,-120.803592,36.694769
4071,0,0.0842626,174.806,7.86096,621,696240,4063260,-120.803368,36.694765
4072,0,0.0430277,180,7.12502,621,696260,4063260,-120.803144,36.694761
4073,0,0.0573703,180,7.12502,621,696280,4063260,-120.802921,36.694757
4074,0,0.0215139,194.744,7.00048,621,696300,4063260,-120.802697,36.694752
4075,0,0.0143426,221.186,7.56894,622,696320,4063260,-120.802473,36.694748
4076,0,0.0493026,232.595,7.61843,624,696340,4063260,-120.80225,36.694744
4077,0,0.0277887,233.13,7.12502,625,696360,4063260,-120.802026,36.69474
4078,0,0.125498,233.13,7.12502,627,696380,4063260,-120.801802,36.694736
4079,0,0.00627488,239.931,7.81308,629,696400,4063260,-120.801578,36.694732
4080,0,0.0573703,243.435,7.9558,632,696420,4063260,-120.801355,36.694728
4081,0,0.019721,205.017,5.90657,634,696440,4063260,-120.801131,36.694724
4082,0,0.0385457,173.157,8.94335,634,696460,4063260,-120.800907,36.694719
4083,0,0.0224103,178.152,10.9708,634,696480,4063260,-120.800684,36.694715
4084,0,0.0412349,187.125,11.3957,634,696500,4063260,-120.80046,36.694711
4085,0,0.0268923,205.821,12.147,635,696520,4063260,-120.800236,36.694707
4086,0,0.0430277,220.601,12.9794,638,696540,4063260,-120.800012,36.694703
4087,0,0.0618523,216.87,10.6197,641,696560,4063260,-120.799789,36.694699
4088,0,0.0134462,206.565,9.5202,642,696580,4063260,-120.799565,36.694695
4089,0,0.03496,201.801,11.417,644,696600,4063260,-120.799341,36.69469
4090,0,0.0358564,193.671,13.3869,645,696620,4063260,-120.799117,36.694686
4091,0,0.0430277,183.991,15.0777,646,696640,4063260,-120.798894,36.694682
4092,0,0.0546811,180,16.6992,646,696660,4063260,-120.79867,36.694678
4093,0,0.030478,184.399,18.0539,646,696680,4063260,-120.798446,36.694674
4094,0,0.0250995,191.31,19.3185,647,696700,4063260,-120.798223,36.69467
4095,0,0.0322708,199.654,20.3877,649,696720,4063260,-120.797999,36.694666
4096,0,0.0161354,201.975,21.0147,652,696740,4063260,-120.797775,36.694661
4097,0,0.0322708,197.176,19.7885,655,696760,4063260,-120.797551,36.694657
4098,0,0.0134462,199.179,16.93,656,696780,4063260,-120.797328,36.694653
4099,0,0.0331672,205.346,14.7242,659,696800,4063260,-120.797104,36.694649
4100,0,0.000896411,203.199,13.3869,661,696820,4063260,-120.79688,36.694645
4101,0,0.0367528,191.976,11.9058,663,696840,4063260,-120.796657,36.694641
4102,0,0.0206174,165.964,11.6486,663,696860,4063260,-120.796433,36.694637
4103,0,0.00896411,154.179,12.147,661,696880,4063260,-120.796209,36.694632
4104,0,0.0233067,159.228,10.9708,659,696900,4063260,-120.795985,36.694628
4105,0,0.0268923,182.121,9.58487,658,696920,4063260,-120.795762,36.694624
4106,1,0.000896411,199.799,9.42887,659,696940,4063260,-120.795538,36.69462
4107,3,0.0403385,195.255,8.11128,660,696960,4063260,-120.795314,36.694616
4108,0,0.0636452,196.39,6.31977,661,696980,4063260,-120.79509,36.694612
4109,2,0,180,4.28915,662,697000,4063260,-120.794867,36.694608
4110,1,0.0179282,126.87,3.57633,661,697020,4063260,-120.794643,36.694603
4111,3,0.0250995,82.875,5.75474,660,697040,4063260,-120.794419,36.694599
4112,3,0.0752985,57.5288,4.65874,657,697060,4063260,-120.794196,36.694595
4113,5,0.0322708,0,2.86241,657,697080,4063260,-120.793972,36.694591
4114,2,0.0295816,353.66,3.23927,657,697100,4063260,-120.793748,36.694587
4115,0,0.0206174,354.806,3.94906,657,697120,4063260,-120.793524,36.694583
4116,0,0.00179282,39.8056,5.57601,657,697140,4063260,-120.793301,36.694579
4117,0,0,61.3895,8.90161,654,697160,4063260,-120.793077,36.694574
4118,0,0.0663344,56.3099,7.70016,651,697180,4063260,-120.792853,36.69457
4119,0,0.0322708,40.2364,6.07533,649,697200,4063260,-120.79263,36.694566
4120,0,0.0259959,30.9638,6.23939,648,697220,4063260,-120.792406,36.694562
4121,0,0.0134462,35.5377,6.13738,647,697240,4063260,-120.792182,36.694558
4122,0,0.0421313,55.3048,5.64371,646,697260,4063260,-120.791958,36.694554
4123,0,0.0107569,65.556,4.31872,644,697280,4063260,-120.791735,36.69455
4124,0,0.0582667,60.9454,3.68178,643,697300,4063260,-120.791511,36.694545
4125,0,0,52.125,4.07606,642,697320,4063260,-120.791287,36.694541
4126,0,0,45,3.54048,641,697340,4063260,-120.791063,36.694537
4127,0,0.00896411,54.4623,3.07752,640,697360,4063260,-120.79084,36.694533
4128,0,0.000896411,71.565,3.39325,639,697380,4063260,-120.790616,36.694529
4129,0,0.00358564,75.9638,2.95035,638,697400,4063260,-120.790392,36.694525
4130,0,0.00717129,68.1986,3.85103,637,697420,4063260,-120.790169,36.69452
4131,0,0.015239,60.2551,5.75474,635,697440,4063260,-120.789945,36.694516
4132,0,0.00358564,59.0362,6.23939,633,697460,4063260,-120.789721,36.694512
4133,0,0.0143426,63.4349,4.79318,631,697480,4063260,-120.789497,36.694508
4134,0,0.0376493,59.0362,2.08713,630,697500,4063260,-120.789274,36.694504
4135,0,0.0752985,90,1.4321,630,697520,4063260,-120.78905,36.6945
4136,0,0.0107569,99.4623,4.34809,629,697540,4063260,-120.788826,36.694496
4137,0,0.03496,93.3665,12.017,627,697560,4063260,-120.788603,36.694491
4138,0,0.0179282,93.6215,26.3233,621,697580,4063260,-120.788379,36.694487
4139,0,0.0116533,98.9726,25.6822,608,697600,4063260,-120.788155,36.694483
4140,0,0.0161354,114.444,16.8083,603,697620,4063260,-120.787931,36.694479
4141,0,0.00717129,123.69,17.5097,598,697640,4063260,-120.787708,36.694475
4142,0,0.00896411,141.71,16.8354,593,697660,4063260,-120.787484,36.694471
4143,0,0,140.44,20.451,591,697680,4063260,-120.78726,36.694466
4144,0,0.00896411,129.053,23.1011,582,697700,4063260,-120.787037,36.694462
4145,0,0.0080677,133.409,17.6574,574,697720,4063260,-120.786813,36.694458
4146,0,0,-9999,-9999,571,697740,4063260,-120.786589,36.694454
4150,0,0.00448205,-9999,-9999,622,696160,4063280,-120.804258,36.694962
4151,0,0.0448205,192.529,6.57401,622,696180,4063280,-120.804034,36.694957
4152,0,0.0690236,207.897,6.85526,623,696200,4063280,-120.803811,36.694953
4153,0,0.0412349,176.634,6.07533,624,696220,4063280,-120.803587,36.694949
4154,0,0.0519918,156.801,5.43801,622,696240,4063280,-120.803363,36.694945
4155,0,0.0484062,174.806,3.94906,622,696260,4063280,-120.803139,36.694941
4156,0,0.0439241,173.66,3.23927,622,696280,4063280,-120.802916,36.694937
4157,0,0.050199,209.055,3.68178,622,696300,4063280,-120.802692,36.694933
4158,0,0.0286851,229.399,6.57401,623,696320,4063280,-120.802468,36.694928
4159,0,0.0385457,228.013,9.54613,625,696340,4063280,-120.802244,36.694924
4160,0,0.0439241,217.569,11.586,628,696360,4063280,-120.802021,36.69492
4161,0,0.0564739,208.072,11.9969,630,696380,4063280,-120.801797,36.694916
4162,0,0.03496,209.745,11.3957,632,696400,4063280,-120.801573,36.694912
4163,0,0.0950195,217.569,11.586,634,696420,4063280,-120.80135,36.694908
4164,0,0.0080677,206.565,11.0704,637,696440,4063280,-120.801126,36.694904
4165,0,0.0125498,187.125,11.3957,638,696460,4063280,-120.800902,36.6949
4166,0,0.0206174,181.637,12.344,638,696480,4063280,-120.800678,36.694895
4167,0,0.0663344,186.34,12.7559,638,696500,4063280,-120.800455,36.694891
4168,0,0.0457169,200.376,13.135,639,696520,4063280,-120.800231,36.694887
4169,0,0.0170318,211.504,12.8028,641,696540,4063280,-120.800007,36.694883
4170,0,0.00986052,209.055,10.9262,644,696560,4063280,-120.799783,36.694879
4171,0,0.0537846,209.745,11.3957,645,696580,4063280,-120.79956,36.694875
4172,0,0.0322708,209.358,12.9239,648,696600,4063280,-120.799336,36.694871
4173,0,0.0259959,202.068,14.0109,650,696620,4063280,-120.799112,36.694866
4174,0,0.019721,191.821,15.3535,652,696640,4063280,-120.798889,36.694862
4175,0,0.0224103,184.764,16.7539,652,696660,4063280,-120.798665,36.694858
4176,0,0.0125498,186.843,17.471,653,696680,4063280,-120.798441,36.694854
4177,0,0.0358564,192.653,17.4256,654,696700,4063280,-120.798217,36.69485
4178,0,0.0233067,202.62,18.0042,656,696720,4063280,-120.797994,36.694846
4179,0,0.0125498,206.075,18.1097,659,696740,4063280,-120.79777,36.694842
4180,0,0.0125498,194.349,15.5042,662,696760,4063280,-120.797546,36.694837
4181,0,0.0080677,189.462,12.8495,662,696780,4063280,-120.797323,36.694833
4182,0,0.00627488,204.146,11.2343,663,696800,4063280,-120.797099,36.694829
4183,0,0.0188246,206.565,9.5202,665,696820,4063280,-120.796875,36.694825
4184,0,0.0286851,191.31,7.26463,666,696840,4063280,-120.796651,36.694821
4185,0,0.0215139,152.103,6.85526,666,696860,4063280,-120.796428,36.694817
4186,3,0.00537846,138.576,8.06497,664,696880,4063280,-120.796204,36.694813
4187,4,0.0340636,149.931,7.81308,662,696900,4063280,-120.79598,36.694808
4188,1,0.0430277,176.987,6.78145,661,696920,4063280,-120.795756,36.694804
4189,2,0,200.556,6.09608,662,696940,4063280,-120.795533,36.6948
4190,2,0.0394421,185.194,3.94906,663,696960,4063280,-120.795309,36.694796
4191,1,0.000896411,153.435,1.60105,662,696980,4063280,-120.795085,36.694792
4192,2,0.0134462,59.0362,2.08713,662,697000,4063280,-120.794862,36.694788
4193,3,0.0421313,59.0362,6.23939,661,697020,4063280,-120.794638,36.694784
4194,2,0.00986052,57.5288,9.25668,658,697040,4063280,-120.794414,36.694779
4195,0,0.0600595,37.4054,7.61843,655,697060,4063280,-120.79419,36.694775
4196,2,0.0170318,0,6.41879,655,697080,4063280,-120.793967,36.694771
4197,0,0.050199,356.634,6.07533,655,697100,4063280,-120.793743,36.694767
4198,0,0,356.186,5.36764,655,697120,4063280,-120.793519,36.694763
4199,0,0.00358564,32.4712,4.65874,655,697140,4063280,-120.793296,36.694759
4200,0,0.0224103,75.2564,7.00048,653,697160,4063280,-120.793072,36.694755
4201,0,0.0331672,86.6335,6.07533,650,697180,4063280,-120.792848,36.69475
