FID,pointid,shrub_cov,Elev,Slope,x_wgs,y_wgs,x_utm,y_utm,lat,lng
1588,1589,0.054147,739,3.5404799,-119.671906,35.159442,256629.2,3893990,,
2106,2107,0.054109,728,5.07621,-119.667864,35.156647,256989.2,3893670,,
191,192,0.054069,770,4.65874,-119.681415,35.168246,255789.2,3894990,,
1155,1156,0.054047,767,4.9751902,-119.669374,35.162563,256869.2,3894330,,
2042,2043,0.054015,729,4.0760598,-119.668753,35.156988,256909.2,3893710,,
1989,1990,0.053951,738,6.8552599,-119.66701,35.157387,257069.2,3893750,,
1021,1022,0.053921,762,3.5404799,-119.672481,35.163576,256589.2,3894450,,
2214,2215,0.05381,724,2.0248699,-119.670692,35.155863,256729.2,3893590,,
2882,2883,0.053776,712,4.65874,-119.669234,35.151569,256849.2,3893110,,
1074,1075,0.053748,755,6.8552599,-119.673779,35.163006,256469.2,3894390,,
2354,2355,0.053696,732,4.0760598,-119.666062,35.155244,257149.2,3893510,,
2565,2566,0.053686,717,1.4321001,-119.669743,35.153721,256809.2,3893350,,
805,806,0.053679,756,1.60105,-119.67605,35.1653,256269.2,3894650,,
1434,1435,0.053664,771,17.7591,-119.667116,35.160629,257069.2,3894110,,
2859,2860,0.053532,713,4.65874,-119.66924,35.151749,256849.2,3893130,,
2905,2906,0.053518,713,5.5532498,-119.669009,35.151393,256869.2,3893090,,
2382,2383,0.053384,729,2.2636399,-119.666275,35.155059,257129.2,3893490,,
2180,2181,0.053288,744,6.8552599,-119.665,35.156349,257249.2,3893630,,
1937,1938,0.053225,728,3.0775199,-119.671622,35.157465,256649.2,3893770,,
1122,1123,0.053222,760,4.0446901,-119.672012,35.162685,256629.2,3894350,,
92,93,0.053212,778,-9999,-119.681219,35.168971,255809.2,3895070,,
2062,2063,0.053191,723,1.82533,-119.67094,35.156759,256709.2,3893690,,
855,856,0.053171,756,1.01275,-119.676038,35.164939,256269.2,3894610,,
2600,2601,0.053098,720,0.506415,-119.668202,35.153575,256949.2,3893330,,
2786,2787,0.052926,718,3.1996,-119.66838,35.152309,256929.2,3893190,,
1468,1469,0.052854,743,3.23927,-119.67193,35.160163,256629.2,3894070,,
794,795,0.05285,765,3.1996,-119.678463,35.165246,256049.2,3894650,,
674,675,0.052816,764,2.5805399,-119.679144,35.165952,255989.2,3894730,,
2156,2157,0.052763,725,3.0775199,-119.670265,35.156233,256769.2,3893630,,
2953,2954,0.052728,717,4.5761399,-119.667023,35.151077,257049.2,3893050,,
2212,2213,0.052724,722,1.01275,-119.67113,35.155854,256689.2,3893590,,
2362,2363,0.052683,720,3.94906,-119.670662,35.154962,256729.2,3893490,,
2733,2734,0.052618,717,1.82533,-119.668611,35.152664,256909.2,3893230,,
2140,2141,0.052554,732,2.7251401,-119.66698,35.156486,257069.2,3893650,,
2085,2086,0.052516,736,6.0753298,-119.665895,35.15687,257169.2,3893690,,
287,288,0.052506,770,1.60105,-119.681178,35.16771,255809.2,3894930,,
239,240,0.052484,773,1.4321001,-119.677241,35.168158,256169.2,3894970,,
1703,1704,0.052481,756,6.6312499,-119.667063,35.159008,257069.2,3893930,,
877,878,0.052456,756,1.4321001,-119.676251,35.164754,256249.2,3894590,,
2834,2835,0.052347,713,3.8510301,-119.669246,35.151929,256849.2,3893150,,
1462,1463,0.052311,777,20.4563007,-119.66711,35.160449,257069.2,3894090,,
1655,1656,0.052265,738,2.5805399,-119.670578,35.159111,256749.2,3893950,,
375,376,0.052155,769,5.4612598,-119.678095,35.167418,256089.2,3894890,,
1321,1322,0.052081,764,8.18785,-119.669113,35.161306,256889.2,3894190,,
1358,1359,0.052039,749,4.9751902,-119.672173,35.160878,256609.2,3894150,,
2903,2904,0.051961,711,1.82533,-119.669448,35.151384,256829.2,3893090,,
347,348,0.051909,777,7.86096,-119.675907,35.167646,256289.2,3894910,,
718,719,0.051789,761,3.23927,-119.676287,35.165835,256249.2,3894710,,
2792,2793,0.051738,723,5.90657,-119.667064,35.152338,257049.2,3893190,,
898,899,0.051692,757,1.60105,-119.676245,35.164574,256249.2,3894570,,
821,822,0.051645,777,7.5523701,-119.67254,35.165377,256589.2,3894650,,
1706,1707,0.051606,750,5.2723298,-119.666404,35.159022,257129.2,3893930,,
2453,2454,0.051602,720,2.7251401,-119.669767,35.154441,256809.2,3893430,,
536,537,0.051503,763,0.71616,-119.67851,35.166687,256049.2,3894810,,
312,313,0.051467,777,9.8889399,-119.675693,35.167831,256309.2,3894930,,
2268,2269,0.051423,734,5.1996698,-119.665421,35.155799,257209.2,3893570,,
1722,1723,0.051413,743,3.6817801,-119.669908,35.158765,256809.2,3893910,,
2533,2534,0.051326,716,4.2891502,-119.670627,35.153882,256729.2,3893370,,
2823,2824,0.05131,733,9.0946398,-119.665962,35.152182,257149.2,3893170,,
707,708,0.051261,767,3.1996,-119.6787,35.165782,256029.2,3894710,,
382,383,0.051243,773,6.3197699,-119.676559,35.167452,256229.2,3894890,,
1585,1586,0.051233,-9999,2.1475899,-119.672564,35.159427,256569.2,3893990,,
1692,1693,0.051192,745,2.5805399,-119.669476,35.158955,256849.2,3893930,,
32,33,0.051165,781,-9999,-119.679927,35.169721,255929.2,3895150,,
1024,1025,0.051154,767,5.5532498,-119.671822,35.16359,256649.2,3894450,,
813,814,0.051128,770,5.7547402,-119.674295,35.165338,256429.2,3894650,,
358,359,0.05109,768,2.0871301,-119.681824,35.167335,255749.2,3894890,,
2748,2749,0.051044,747,5.6437101,-119.665321,35.152737,257209.2,3893230,,
1834,1835,0.051038,745,2.7251401,-119.66682,35.158292,257089.2,3893850,,
1780,1781,0.05097,734,2.95035,-119.671651,35.158366,256649.2,3893870,,
1480,1481,0.0509,753,7.12502,-119.669297,35.160221,256869.2,3894070,,
2123,2124,0.050793,724,2.8624101,-119.670709,35.156404,256729.2,3893650,,
344,345,0.050772,776,6.3793702,-119.676565,35.167632,256229.2,3894910,,
687,688,0.050705,761,3.5763299,-119.676293,35.166015,256249.2,3894730,,
2677,2678,0.050698,716,1.13226,-119.669062,35.153015,256869.2,3893270,,
1257,1258,0.050687,749,0.71616,-119.672196,35.161599,256609.2,3894230,,
1372,1373,0.050572,764,5.1996698,-119.669102,35.160946,256889.2,3894150,,
2747,2748,0.050544,744,7.1601801,-119.665541,35.152732,257189.2,3893230,,
1347,1348,0.050537,765,3.64697,-119.668888,35.161131,256909.2,3894170,,
853,854,0.05048,756,1.51893,-119.676476,35.16493,256229.2,3894610,,
2454,2455,0.050457,721,2.5304899,-119.669548,35.154446,256829.2,3893430,,
337,338,0.050441,772,4.5202298,-119.678101,35.167598,256089.2,3894910,,
1904,1905,0.05042,743,9.6362696,-119.665272,35.157966,257229.2,3893810,,
1237,1238,0.050386,757,8.06497,-119.671325,35.161798,256689.2,3894250,,
2881,2882,0.050359,712,2.0248699,-119.669453,35.151564,256829.2,3893110,,
1403,1404,0.050266,763,8.4279604,-119.667999,35.16079,256989.2,3894130,,
1853,1854,0.050233,740,5.1996698,-119.669665,35.158049,256829.2,3893830,,
653,654,0.050217,763,3.5404799,-119.676518,35.166191,256229.2,3894750,,
2342,2343,0.050205,723,2.5304899,-119.668694,35.155186,256909.2,3893510,,
2488,2489,0.050133,722,2.5304899,-119.668226,35.154295,256949.2,3893410,,
1949,1950,0.05008,736,6.0753298,-119.66899,35.157523,256889.2,3893770,,
2779,2780,0.050019,712,2.7251401,-119.669916,35.152275,256789.2,3893190,,
278,279,0.050007,782,7.0004802,-119.675699,35.168012,256309.2,3894950,,
2549,2550,0.04989,724,5.8851299,-119.667117,35.153959,257049.2,3893370,,
2659,2660,0.049872,722,4.0760598,-119.667094,35.153238,257049.2,3893290,,
2556,2557,0.049835,744,8.5599003,-119.665582,35.153993,257189.2,3893370,,
2363,2364,0.049827,720,3.23927,-119.670443,35.154967,256749.2,3893490,,
1332,1333,0.049826,751,3.1996,-119.672179,35.161058,256609.2,3894170,,
1515,1516,0.049682,757,4.0760598,-119.667975,35.16007,256989.2,3894050,,
1786,1787,0.049596,736,5.1996698,-119.670335,35.158395,256769.2,3893870,,
164,165,0.049578,774,3.8510301,-119.681202,35.168431,255809.2,3895010,,
1282,1283,0.049571,751,2.2636399,-119.67219,35.161419,256609.2,3894210,,
1187,1188,0.049467,754,6.8552599,-119.671995,35.162144,256629.2,3894290,,
2538,2539,0.049445,719,3.0775199,-119.66953,35.153906,256829.2,3893370,,
2155,2156,0.049421,725,2.0248699,-119.670484,35.156228,256749.2,3893630,,
2654,2655,0.049379,721,1.4321001,-119.66819,35.153214,256949.2,3893290,,
2015,2016,0.049316,732,2.5304899,-119.668101,35.157182,256969.2,3893730,,
2610,2611,0.049227,739,8.1266499,-119.666009,35.153623,257149.2,3893330,,
717,718,0.049094,761,1.82533,-119.676506,35.16583,256229.2,3894710,,
1404,1405,0.049019,768,11.6590004,-119.66778,35.160795,257009.2,3894130,,
2778,2779,0.048986,711,2.5304899,-119.670135,35.15227,256769.2,3893190,,
867,868,0.048979,768,3.23927,-119.673405,35.164997,256509.2,3894610,,
1141,1142,0.048953,756,2.5805399,-119.672445,35.162495,256589.2,3894330,,
559,560,0.048917,765,2.7251401,-119.681795,35.166434,255749.2,3894790,,
2777,2778,0.048738,748,4.3480902,-119.664657,35.152571,257269.2,3893210,,
2408,2409,0.048664,729,3.5763299,-119.666927,35.154865,257069.2,3893470,,
2597,2598,0.048601,720,4.0446901,-119.66886,35.15356,256889.2,3893330,,
1064,1065,0.048578,762,7.2646298,-119.671591,35.163235,256669.2,3894410,,
854,855,0.048562,756,1.4321001,-119.676257,35.164934,256249.2,3894610,,
2065,2066,0.04856,726,4.3480902,-119.670282,35.156774,256769.2,3893690,,
2995,2996,0.048507,709,2.5304899,-119.668541,35.150502,256909.2,3892990,,
2937,2938,0.048454,722,6.6312499,-119.666371,35.151271,257109.2,3893070,,
1688,1689,0.048425,738,4.65874,-119.670353,35.158935,256769.2,3893930,,
222,223,0.048385,771,3.0775199,-119.68097,35.168075,255829.2,3894970,,
1169,1170,0.04834,759,3.6817801,-119.671123,35.162344,256709.2,3894310,,
1787,1788,0.04831,739,5.6437101,-119.670116,35.1584,256789.2,3893870,,
1928,1929,0.048307,742,5.5760102,-119.666802,35.157752,257089.2,3893790,,
2595,2596,0.048278,717,2.0248699,-119.669299,35.15355,256849.2,3893330,,
733,734,0.048094,762,2.5805399,-119.679571,35.165582,255949.2,3894690,,
2267,2268,0.047963,734,6.3197699,-119.665641,35.155794,257189.2,3893570,,
2758,2759,0.047941,717,1.60105,-119.668825,35.152479,256889.2,3893210,,
2513,2514,0.047827,723,3.5404799,-119.668878,35.1541,256889.2,3893390,,
2689,2690,0.047784,726,8.9848804,-119.66643,35.153073,257109.2,3893270,,
2807,2808,0.047765,714,1.82533,-119.669471,35.152104,256829.2,3893170,,
1704,1705,0.047758,752,7.0719199,-119.666843,35.159013,257089.2,3893930,,
519,520,0.047735,765,1.01275,-119.682239,35.166605,255709.2,3894810,,
2383,2384,0.047724,732,6.5548201,-119.666056,35.155064,257149.2,3893490,,
2739,2740,0.047705,723,2.95035,-119.667295,35.152693,257029.2,3893230,,
163,164,0.047632,772,5.2428498,-119.681421,35.168426,255789.2,3895010,,
2901,2902,0.047584,710,1.60105,-119.669886,35.151374,256789.2,3893090,,
359,360,0.047524,768,1.60105,-119.681605,35.16734,255769.2,3894890,,
2590,2591,0.047523,718,3.0775199,-119.670396,35.153526,256749.2,3893330,,
1085,1086,0.047479,763,5.1996698,-119.671366,35.163059,256689.2,3894390,,
2465,2466,0.047475,725,5.4380102,-119.667135,35.154499,257049.2,3893430,,
975,976,0.047459,755,4.0760598,-119.674686,35.163888,256389.2,3894490,,
748,749,0.047378,760,4.7666001,-119.676281,35.165655,256249.2,3894690,,
1283,1284,0.047332,751,2.8624101,-119.671971,35.161424,256629.2,3894210,,
2797,2798,0.047275,737,9.0946398,-119.665968,35.152362,257149.2,3893190,,
1855,1856,0.047205,740,3.94906,-119.669227,35.158059,256869.2,3893830,,
2879,2880,0.047181,710,1.60105,-119.669892,35.151554,256789.2,3893110,,
2775,2776,0.047167,745,6.5548201,-119.665096,35.152561,257229.2,3893210,,
2900,2901,0.047137,739,-9999,-119.665286,35.151656,257209.2,3893110,,
1812,1813,0.04713,734,3.23927,-119.671646,35.158186,256649.2,3893850,,
2037,2038,0.047091,729,1.82533,-119.669849,35.156963,256809.2,3893710,,
477,478,0.047071,765,1.4321001,-119.682684,35.166775,255669.2,3894830,,
1416,1417,0.047066,748,2.8624101,-119.671064,35.160542,256709.2,3894110,,
2599,2600,0.047064,720,1.4321001,-119.668422,35.15357,256929.2,3893330,,
2456,2457,0.047021,722,2.8624101,-119.669109,35.154456,256869.2,3893430,,
1465,1466,0.047011,743,2.5304899,-119.672588,35.160148,256569.2,3894070,,
1810,1811,0.046998,752,11.7832003,-119.665071,35.158511,257249.2,3893870,,
2638,2639,0.046994,734,6.3793702,-119.665783,35.153448,257169.2,3893310,,
2569,2570,0.046927,720,4.0446901,-119.668866,35.15374,256889.2,3893350,,
2591,2592,0.046919,718,1.82533,-119.670176,35.153531,256769.2,3893330,,
2127,2128,0.046915,729,3.1996,-119.669832,35.156423,256809.2,3893650,,
2167,2168,0.046781,728,3.6817801,-119.667852,35.156286,256989.2,3893630,,
1371,1372,0.046762,762,7.4857101,-119.669321,35.160941,256869.2,3894150,,
1073,1074,0.046703,752,5.15065,-119.673998,35.163001,256449.2,3894390,,
2571,2572,0.046686,720,2.7251401,-119.668427,35.15375,256929.2,3893350,,
2262,2263,0.046673,732,2.95035,-119.666737,35.15577,257089.2,3893570,,
360,361,0.046602,768,3.39325,-119.681386,35.167345,255789.2,3894890,,
381,382,0.046542,772,5.7547402,-119.676779,35.167447,256209.2,3894890,,
2490,2491,0.046519,723,2.5304899,-119.667787,35.154305,256989.2,3893410,,
2506,2507,0.046503,717,2.5304899,-119.670413,35.154067,256749.2,3893390,,
1135,1136,0.046435,752,4.7666001,-119.673761,35.162466,256469.2,3894330,,
1906,1907,0.046347,730,3.8510301,-119.671628,35.157645,256649.2,3893790,,
2447,2448,0.046292,749,3.1996,-119.664728,35.154733,257269.2,3893450,,
1553,1554,0.046191,-9999,15.8004999,-119.666215,35.159928,257149.2,3894030,,
1045,1046,0.046176,767,7.2646298,-119.671378,35.16342,256689.2,3894430,,
2491,2492,0.046163,723,2.0871301,-119.667568,35.15431,257009.2,3893410,,
192,193,0.046156,772,4.5202298,-119.681196,35.16825,255809.2,3894990,,
878,879,0.04611,756,1.01275,-119.676032,35.164759,256269.2,3894590,,
2196,2197,0.046085,725,3.5763299,-119.668065,35.156101,256969.2,3893610,,
2628,2629,0.046033,720,1.60105,-119.667977,35.153399,256969.2,3893310,,
1718,1719,0.045984,736,5.07621,-119.670786,35.158746,256729.2,3893910,,
1676,1677,0.04588,750,8.2938099,-119.665972,35.159212,257169.2,3893950,,
844,845,0.045858,769,3.6817801,-119.673192,35.165182,256529.2,3894630,,
2291,2292,0.045818,730,3.64697,-119.666951,35.155585,257069.2,3893550,,
1756,1757,0.045771,742,2.0871301,-119.669683,35.15859,256829.2,3893890,,
2555,2556,0.04573,744,8.1112804,-119.665801,35.153988,257169.2,3893370,,
1551,1552,0.045722,766,14.2118998,-119.666653,35.159918,257109.2,3894030,,
2812,2813,0.045704,717,3.0775199,-119.668374,35.152128,256929.2,3893170,,
1757,1758,0.045666,742,2.7251401,-119.669464,35.158594,256849.2,3893890,,
2776,2777,0.045635,747,5.5760102,-119.664877,35.152566,257249.2,3893210,,
1943,1944,0.045472,732,6.3793702,-119.670306,35.157494,256769.2,3893770,,
2165,2166,0.045432,727,2.5304899,-119.66829,35.156277,256949.2,3893630,,
324,325,0.045409,770,2.0248699,-119.680953,35.167535,255829.2,3894910,,
2857,2858,0.045344,712,2.5304899,-119.669679,35.151739,256809.2,3893130,,
2179,2180,0.045093,744,6.7814498,-119.665219,35.156344,257229.2,3893630,,
1405,1406,0.045064,772,14.4096003,-119.66756,35.1608,257029.2,3894130,,
2576,2577,0.045039,723,3.8510301,-119.667331,35.153774,257029.2,3893350,,
2794,2795,0.044974,732,9.98808,-119.666626,35.152347,257089.2,3893190,,
777,778,0.044844,757,5.1996698,-119.676275,35.165475,256249.2,3894670,,
2896,2897,0.044756,725,5.8851299,-119.666163,35.151636,257129.2,3893110,,
1157,1158,0.044674,752,4.79318,-119.673755,35.162286,256469.2,3894310,,
1213,1214,0.044638,757,8.18785,-119.671331,35.161979,256689.2,3894270,,
2805,2806,0.044629,712,3.1996,-119.66991,35.152095,256789.2,3893170,,
1494,1495,0.044488,743,2.7251401,-119.672582,35.159968,256569.2,3894050,,
1174,1175,0.044454,764,2.1475899,-119.670026,35.162368,256809.2,3894310,,
1554,1555,0.044384,-9999,3.39325,-119.67257,35.159608,256569.2,3894010,,
2020,2021,0.044246,738,6.7814498,-119.667004,35.157206,257069.2,3893730,,
1307,1308,0.044186,751,1.4321001,-119.672185,35.161239,256609.2,3894190,,
1399,1400,0.04418,764,5.8851299,-119.668876,35.160771,256909.2,3894130,,
1490,1491,0.044173,770,20.5664997,-119.667104,35.160269,257069.2,3894070,,
2848,2849,0.04411,727,8.0494699,-119.666175,35.151997,257129.2,3893150,,
2752,2753,0.044018,711,4.0760598,-119.670141,35.15245,256769.2,3893210,,
558,559,0.043935,764,1.60105,-119.682014,35.16643,255729.2,3894790,,
2727,2728,0.043788,714,4.65874,-119.669927,35.152635,256789.2,3893230,,
2627,2628,0.043711,720,1.13226,-119.668196,35.153394,256949.2,3893310,,
2003,2004,0.043561,726,5.5760102,-119.670733,35.157124,256729.2,3893730,,
1409,1410,0.043526,744,3.1996,-119.6726,35.160508,256569.2,3894110,,
2956,2957,0.043438,720,9.7712002,-119.666365,35.151091,257109.2,3893050,,
2537,2538,0.043396,718,1.82533,-119.669749,35.153901,256809.2,3893370,,
1748,1749,0.043388,734,3.1996,-119.671438,35.158551,256669.2,3893890,,
2178,2179,0.043384,744,5.1996698,-119.665439,35.15634,257209.2,3893630,,
1410,1411,0.04325,745,4.0446901,-119.67238,35.160513,256589.2,3894110,,
1139,1140,0.043219,755,2.5304899,-119.672884,35.162485,256549.2,3894330,,
2678,2679,0.043158,718,2.95035,-119.668843,35.15302,256889.2,3893270,,
2051,2052,0.04309,734,3.94906,-119.666779,35.157031,257089.2,3893710,,
675,676,0.043058,765,2.0871301,-119.678925,35.165957,256009.2,3894730,,
1884,1885,0.043005,737,5.8851299,-119.66966,35.157869,256829.2,3893810,,
2829,2830,0.04297,745,-9999,-119.664646,35.152211,257269.2,3893170,,
2213,2214,0.042905,722,2.7251401,-119.670911,35.155858,256709.2,3893590,,
1093,1094,0.042865,751,4.65874,-119.673993,35.162821,256449.2,3894370,,
2234,2235,0.042733,734,2.95035,-119.666304,35.15596,257129.2,3893590,,
1560,1561,0.042715,738,3.23927,-119.671254,35.159637,256689.2,3894010,,
2759,2760,0.042668,717,1.82533,-119.668606,35.152484,256909.2,3893210,,
138,139,0.042625,776,5.16432,-119.681208,35.168611,255809.2,3895030,,
2351,2352,0.042532,730,1.4321001,-119.66672,35.15523,257089.2,3893510,,
2261,2262,0.042516,730,3.64697,-119.666957,35.155765,257069.2,3893570,,
2809,2810,0.042493,716,2.95035,-119.669032,35.152114,256869.2,3893170,,
1520,1521,0.042441,774,16.8218994,-119.666879,35.160094,257089.2,3894050,,
2297,2298,0.04243,732,2.95035,-119.665635,35.155614,257189.2,3893550,,
2832,2833,0.04243,712,3.0357201,-119.669685,35.151919,256809.2,3893150,,
2148,2149,0.0423,747,3.8510301,-119.665225,35.156525,257229.2,3893650,,
1406,1407,0.042296,772,14.8511,-119.667341,35.160805,257049.2,3894130,,
2564,2565,0.042251,717,1.60105,-119.669963,35.153716,256789.2,3893350,,
1437,1438,0.04216,743,2.5304899,-119.672594,35.160328,256569.2,3894090,,
2551,2552,0.042156,734,10.9708004,-119.666678,35.153969,257089.2,3893370,,
2855,2856,0.042097,-9999,-9999,-119.670117,35.15173,256769.2,3893130,,
2686,2687,0.042064,722,3.94906,-119.667088,35.153058,257049.2,3893270,,
2957,2958,0.042018,722,-9999,-119.666146,35.151096,257129.2,3893050,,
2785,2786,0.041913,717,2.5805399,-119.6686,35.152304,256909.2,3893190,,
1647,1648,0.041872,739,1.13226,-119.672333,35.159072,256589.2,3893950,,
2952,2953,0.041845,717,3.6817801,-119.667242,35.151072,257029.2,3893050,,
1381,1382,0.041793,746,3.6817801,-119.672825,35.160684,256549.2,3894130,,
1854,1855,0.041689,740,4.7666001,-119.669446,35.158054,256849.2,3893830,,
1120,1121,0.0416,756,4.3187199,-119.672451,35.162675,256589.2,3894350,,
1540,1541,0.041545,755,7.4857101,-119.669066,35.159865,256889.2,3894030,,
2875,2876,0.041452,730,8.5453501,-119.665731,35.151826,257169.2,3893130,,
2006,2007,0.041399,731,3.6817801,-119.670075,35.157139,256789.2,3893730,,
1789,1790,0.041387,742,2.0871301,-119.669677,35.158409,256829.2,3893870,,
2340,2341,0.041329,722,2.1475899,-119.669133,35.155177,256869.2,3893510,,
2507,2508,0.041216,717,1.60105,-119.670194,35.154071,256769.2,3893390,,
2532,2533,0.041157,751,8.2938099,-119.66471,35.154192,257269.2,3893390,,
2002,2003,0.041118,725,4.1687398,-119.670952,35.157119,256709.2,3893730,,
1345,1346,0.04104,759,7.2646298,-119.669327,35.161121,256869.2,3894170,,
2598,2599,0.041039,720,3.0775199,-119.668641,35.153565,256909.2,3893330,,
2795,2796,0.041005,732,9.5461302,-119.666406,35.152352,257109.2,3893190,,
2698,2699,0.040851,716,2.7251401,-119.670372,35.152806,256749.2,3893250,,
2735,2736,0.040688,721,3.8510301,-119.668173,35.152674,256949.2,3893230,,
2626,2627,0.04066,720,1.4321001,-119.668416,35.15339,256929.2,3893310,,
686,687,0.040657,761,2.0248699,-119.676512,35.166011,256229.2,3894730,,
1522,1523,0.040511,-9999,16.4016991,-119.66644,35.160103,257129.2,3894050,,
1179,1180,0.040425,750,4.3187199,-119.67375,35.162105,256469.2,3894290,,
1745,1746,0.040263,736,5.15065,-119.672096,35.158536,256609.2,3893890,,
1408,1409,0.040101,744,3.1996,-119.672819,35.160504,256549.2,3894110,,
2617,2618,0.0401,716,2.2636399,-119.67039,35.153346,256749.2,3893310,,
1463,1464,0.040043,783,13.9856005,-119.66689,35.160454,257089.2,3894090,,
1817,1818,0.039957,736,4.3480902,-119.670549,35.15821,256749.2,3893850,,
311,312,0.039832,777,8.5307703,-119.675913,35.167827,256289.2,3894930,,
2924,2925,0.039672,711,3.6817801,-119.669222,35.151208,256849.2,3893070,,
2118,2119,0.039604,747,3.39325,-119.665231,35.156705,257229.2,3893670,,
2572,2573,0.039586,720,2.0871301,-119.668208,35.153755,256949.2,3893350,,
482,483,0.03934,767,3.23927,-119.681587,35.1668,255769.2,3894830,,
2265,2266,0.039337,733,3.39325,-119.666079,35.155785,257149.2,3893570,,
2427,2428,0.03932,723,2.8624101,-119.669115,35.154636,256869.2,3893450,,
2269,2270,0.039244,734,4.79318,-119.665202,35.155804,257229.2,3893570,,
1916,1917,0.039185,737,5.90657,-119.669434,35.157694,256849.2,3893790,,
2791,2792,0.039156,723,4.3187199,-119.667284,35.152333,257029.2,3893190,,
2732,2733,0.039105,717,1.4321001,-119.668831,35.152659,256889.2,3893230,,
2405,2406,0.039041,726,3.8510301,-119.667585,35.15485,257009.2,3893470,,
2699,2700,0.039015,716,2.95035,-119.670153,35.15281,256769.2,3893250,,
1914,1915,0.038959,736,5.7105899,-119.669873,35.157684,256809.2,3893790,,
2260,2261,0.038889,728,3.64697,-119.667176,35.15576,257049.2,3893570,,
820,821,0.038858,773,6.5548201,-119.672759,35.165372,256569.2,3894650,,
1644,1645,0.038763,754,8.5307703,-119.666197,35.159388,257149.2,3893970,,
2887,2888,0.038753,715,2.0871301,-119.668137,35.151593,256949.2,3893110,,
2871,2872,0.038699,724,5.5760102,-119.666608,35.151807,257089.2,3893130,,
1356,1357,0.038647,746,5.90657,-119.672611,35.160869,256569.2,3894150,,
2479,2480,0.038637,717,1.60105,-119.6702,35.154252,256769.2,3893410,,
1849,1850,0.038627,736,4.3480902,-119.670543,35.15803,256749.2,3893830,,
2872,2873,0.038598,724,6.5740099,-119.666389,35.151812,257109.2,3893130,,
2138,2139,0.03857,732,3.1996,-119.667419,35.156476,257029.2,3893650,,
1918,1919,0.038549,739,5.4612598,-119.668996,35.157703,256889.2,3893790,,
2821,2822,0.038149,728,9.0536499,-119.6664,35.152172,257109.2,3893170,,
2036,2037,0.038014,729,3.5404799,-119.670069,35.156959,256789.2,3893710,,
705,706,0.037921,764,3.5404799,-119.679139,35.165772,255989.2,3894710,,
2207,2208,0.037898,739,9.5201998,-119.665652,35.156155,257189.2,3893610,,
253,254,0.0378,771,2.0248699,-119.681184,35.16789,255809.2,3894950,,
2701,2702,0.037772,716,2.5304899,-119.669714,35.15282,256809.2,3893250,,
2660,2661,0.037767,724,4.65874,-119.666874,35.153243,257069.2,3893290,,
738,739,0.037703,766,2.5304899,-119.678475,35.165607,256049.2,3894690,,
767,768,0.037654,765,2.7251401,-119.678469,35.165426,256049.2,3894670,,
2024,2025,0.037603,737,3.1996,-119.666126,35.157226,257149.2,3893730,,
2884,2885,0.037572,716,3.5404799,-119.668795,35.151578,256889.2,3893110,,
1536,1537,0.0375,746,5.07621,-119.669944,35.159846,256809.2,3894030,,
1164,1165,0.037467,757,5.6437101,-119.67222,35.16232,256609.2,3894310,,
1758,1759,0.037336,743,2.95035,-119.669244,35.158599,256869.2,3893890,,
323,324,0.037334,770,1.60105,-119.681172,35.16753,255809.2,3894910,,
1521,1522,0.037329,774,17.1369991,-119.666659,35.160099,257109.2,3894050,,
1648,1649,0.037319,739,1.4321001,-119.672114,35.159077,256609.2,3893950,,
2063,2064,0.037023,724,3.39325,-119.670721,35.156764,256729.2,3893690,,
2861,2862,0.037014,716,2.0871301,-119.668801,35.151759,256889.2,3893130,,
1439,1440,0.036831,745,2.7251401,-119.672155,35.160338,256609.2,3894090,,
2270,2271,0.036651,736,5.15065,-119.664983,35.155809,257249.2,3893570,,
2822,2823,0.036556,730,9.0946398,-119.666181,35.152177,257129.2,3893170,,
2295,2296,0.036409,732,1.82533,-119.666073,35.155604,257149.2,3893550,,
1101,1102,0.03629,760,5.6437101,-119.672238,35.16286,256609.2,3894370,,
2836,2837,0.036218,716,1.13226,-119.668807,35.151939,256889.2,3893150,,
2034,2035,0.036196,727,4.65874,-119.670508,35.156949,256749.2,3893710,,
1373,1374,0.035999,764,4.1687398,-119.668882,35.160951,256909.2,3894150,,
1138,1139,0.03598,753,2.2636399,-119.673103,35.16248,256529.2,3894330,,
1202,1203,0.035968,750,2.95035,-119.673744,35.161925,256469.2,3894270,,
2950,2951,0.035952,715,4.65874,-119.667681,35.151062,256989.2,3893050,,
2971,2972,0.035911,715,5.3029699,-119.667017,35.150896,257049.2,3893030,,
1496,1497,0.035908,744,3.1996,-119.672143,35.159978,256609.2,3894050,,
2455,2456,0.035888,721,2.8624101,-119.669328,35.154451,256849.2,3893430,,
2914,2915,0.035873,718,3.94906,-119.667035,35.151437,257049.2,3893090,,
1723,1724,0.035784,744,3.5763299,-119.669689,35.15877,256829.2,3893910,,
1492,1493,0.035717,774,16.7334003,-119.666665,35.160279,257109.2,3894070,,
1584,1585,0.03571,759,13.9091997,-119.665989,35.159753,257169.2,3894010,,
2725,2726,0.035687,714,-9999,-119.670366,35.152625,256749.2,3893230,,
2885,2886,0.035598,716,2.5805399,-119.668576,35.151583,256909.2,3893110,,
2137,2138,0.035544,732,4.65874,-119.667638,35.156471,257009.2,3893650,,
2835,2836,0.035503,715,3.39325,-119.669027,35.151934,256869.2,3893150,,
889,890,0.035431,768,5.15065,-119.673619,35.164813,256489.2,3894590,,
