FID,Slope,Elevat,ShrubCov,x_utm,y_utm
791,3.6552000,747,0.1052360,256674.200000000011642,3894138.200000000186265
792,4.4708900,748,0.0868389,256724.200000000011642,3894138.200000000186265
793,5.4422898,752,0.1263700,256774.200000000011642,3894138.200000000186265
794,5.9673200,756,0.1241020,256824.200000000011642,3894138.200000000186265
795,5.2876401,759,0.0869469,256874.200000000011642,3894138.200000000186265
796,5.2102900,760,0.1191340,256924.200000000011642,3894138.200000000186265
797,8.9061899,761,0.1153170,256974.200000000011642,3894138.200000000186265
798,13.4809999,770,0.0627170,257024.200000000011642,3894138.200000000186265
799,12.4076004,782,0.0455796,257074.200000000011642,3894138.200000000186265
800,12.2976999,783,0.0359669,257124.200000000011642,3894138.200000000186265
801,14.5566998,773,0.0764341,257174.200000000011642,3894138.200000000186265
802,10.6763000,762,0.1278100,257224.200000000011642,3894138.200000000186265
803,6.8552198,759,0.1069290,257274.200000000011642,3894138.200000000186265
804,11.3820000,765,0.0555524,257324.200000000011642,3894138.200000000186265
805,16.7828007,779,0.0341667,257374.200000000011642,3894138.200000000186265
806,18.3297005,794,0.0798184,257424.200000000011642,3894138.200000000186265
807,17.1331005,812,0.1419590,257474.200000000011642,3894138.200000000186265
808,9.4288797,826,0.1143090,257524.200000000011642,3894138.200000000186265
809,7.6437402,826,0.0681174,257574.200000000011642,3894138.200000000186265
810,-9999.0000000,817,0.0546524,257624.200000000011642,3894138.200000000186265
811,-9999.0000000,-9999,-9999.0000000,257674.200000000011642,3894138.200000000186265
812,-9999.0000000,725,0.2251860,255674.200000000011642,3894088.200000000186265
813,3.8217800,722,0.1342910,255724.200000000011642,3894088.200000000186265
814,5.2649899,724,0.0905112,255774.200000000011642,3894088.200000000186265
815,5.6727300,729,0.0704936,255824.200000000011642,3894088.200000000186265
816,5.3171501,727,0.1260460,255874.200000000011642,3894088.200000000186265
817,5.0017099,723,0.1566850,255924.200000000011642,3894088.200000000186265
818,4.4898400,723,0.1268020,255974.200000000011642,3894088.200000000186265
819,5.0923500,725,0.1128690,256024.200000000011642,3894088.200000000186265
820,5.2093601,729,0.1032560,256074.200000000011642,3894088.200000000186265
821,5.4263000,733,0.1043000,256124.200000000011642,3894088.200000000186265
822,5.6034098,738,0.1466040,256174.200000000011642,3894088.200000000186265
823,4.8310399,743,0.1857030,256224.200000000011642,3894088.200000000186265
824,4.1490502,747,0.1443000,256274.200000000011642,3894088.200000000186265
825,4.9448800,750,0.1138410,256324.200000000011642,3894088.200000000186265
826,6.5193501,745,0.1443720,256374.200000000011642,3894088.200000000186265
827,5.1675901,739,0.1549920,256424.200000000011642,3894088.200000000186265
828,3.4715300,740,0.1226620,256474.200000000011642,3894088.200000000186265
829,3.1218700,742,0.0761821,256524.200000000011642,3894088.200000000186265
830,2.9770601,744,0.0496120,256574.200000000011642,3894088.200000000186265
831,3.8609300,744,0.0806824,256624.200000000011642,3894088.200000000186265
832,4.5053701,744,0.0914833,256674.200000000011642,3894088.200000000186265
833,5.0398998,745,0.0839947,256724.200000000011642,3894088.200000000186265
834,5.5676098,748,0.1007000,256774.200000000011642,3894088.200000000186265
835,6.0239401,751,0.1014200,256824.200000000011642,3894088.200000000186265
836,5.4292598,755,0.1160370,256874.200000000011642,3894088.200000000186265
837,4.4572201,756,0.1286020,256924.200000000011642,3894088.200000000186265
838,7.1195102,757,0.1017800,256974.200000000011642,3894088.200000000186265
839,11.7304001,764,0.0717537,257024.200000000011642,3894088.200000000186265
840,12.6429996,774,0.0539323,257074.200000000011642,3894088.200000000186265
841,12.7551003,774,0.0393871,257124.200000000011642,3894088.200000000186265
842,12.8303003,765,0.0904392,257174.200000000011642,3894088.200000000186265
843,8.2054396,756,0.1758020,257224.200000000011642,3894088.200000000186265
844,8.7245302,757,0.1445520,257274.200000000011642,3894088.200000000186265
845,14.8732996,769,0.0684055,257324.200000000011642,3894088.200000000186265
846,16.4239998,783,0.0640131,257374.200000000011642,3894088.200000000186265
847,16.2434006,796,0.0893231,257424.200000000011642,3894088.200000000186265
848,14.1302004,813,0.0973878,257474.200000000011642,3894088.200000000186265
849,10.7572002,823,0.0614569,257524.200000000011642,3894088.200000000186265
850,13.0093002,820,0.0390271,257574.200000000011642,3894088.200000000186265
851,17.3862991,809,0.0480998,257624.200000000011642,3894088.200000000186265
852,-9999.0000000,796,0.0579406,257674.200000000011642,3894088.200000000186265
853,-9999.0000000,721,0.1473720,255724.200000000011642,3894038.200000000186265
854,4.9404202,722,0.1349750,255774.200000000011642,3894038.200000000186265
855,5.6142502,725,0.1039400,255824.200000000011642,3894038.200000000186265
856,5.3650198,723,0.1176570,255874.200000000011642,3894038.200000000186265
857,4.2028699,720,0.1284580,255924.200000000011642,3894038.200000000186265
858,3.8266001,719,0.1303300,255974.200000000011642,3894038.200000000186265
859,5.2028899,722,0.1537320,256024.200000000011642,3894038.200000000186265
860,5.5203500,728,0.1989880,256074.200000000011642,3894038.200000000186265
861,5.7202902,732,0.2452520,256124.200000000011642,3894038.200000000186265
862,5.6670599,738,0.2273940,256174.200000000011642,3894038.200000000186265
863,5.3714499,743,0.1827150,256224.200000000011642,3894038.200000000186265
864,6.2459002,744,0.1288900,256274.200000000011642,3894038.200000000186265
865,7.3593702,745,0.0758221,256324.200000000011642,3894038.200000000186265
866,7.1226902,741,0.1030760,256374.200000000011642,3894038.200000000186265
867,4.9065599,736,0.1408430,256424.200000000011642,3894038.200000000186265
868,3.6211400,738,0.1213300,256474.200000000011642,3894038.200000000186265
869,3.1387501,741,0.0755340,256524.200000000011642,3894038.200000000186265
870,2.7498100,741,0.0569925,256574.200000000011642,3894038.200000000186265
871,3.3228600,740,0.0734459,256624.200000000011642,3894038.200000000186265
872,3.7945800,739,0.0865509,256674.200000000011642,3894038.200000000186265
873,4.5656900,741,0.1022480,256724.200000000011642,3894038.200000000186265
874,4.8550901,744,0.0985399,256774.200000000011642,3894038.200000000186265
875,4.9757199,748,0.0838867,256824.200000000011642,3894038.200000000186265
876,4.8718500,751,0.1215100,256874.200000000011642,3894038.200000000186265
877,4.2235198,753,0.1294300,256924.200000000011642,3894038.200000000186265
878,5.6933899,753,0.1049840,256974.200000000011642,3894038.200000000186265
879,8.5610504,758,0.0897552,257024.200000000011642,3894038.200000000186265
880,10.6093998,762,0.0703136,257074.200000000011642,3894038.200000000186265
881,11.7934999,762,0.0536443,257124.200000000011642,3894038.200000000186265
882,10.0209999,757,0.0532122,257174.200000000011642,3894038.200000000186265
883,7.5163798,752,0.1173690,257224.200000000011642,3894038.200000000186265
884,11.6889000,758,0.1138410,257274.200000000011642,3894038.200000000186265
885,16.2642002,774,0.0737699,257324.200000000011642,3894038.200000000186265
886,14.9714003,789,0.1052360,257374.200000000011642,3894038.200000000186265
887,13.2567997,801,0.1109250,257424.200000000011642,3894038.200000000186265
888,12.1716003,810,0.0751740,257474.200000000011642,3894038.200000000186265
889,13.7538996,812,0.0387031,257524.200000000011642,3894038.200000000186265
890,16.8728008,807,0.0293063,257574.200000000011642,3894038.200000000186265
891,16.9512005,798,0.0353548,257624.200000000011642,3894038.200000000186265
892,12.0787001,788,0.0539683,257674.200000000011642,3894038.200000000186265
893,9.3285303,786,0.0794943,257724.200000000011642,3894038.200000000186265
894,6.7303801,718,0.1432190,255774.200000000011642,3893988.200000000186265
895,6.6105700,720,0.1041920,255824.200000000011642,3893988.200000000186265
896,5.6129999,719,0.1059920,255874.200000000011642,3893988.200000000186265
897,3.5531099,717,0.0974958,255924.200000000011642,3893988.200000000186265
898,3.4945099,719,0.1039760,255974.200000000011642,3893988.200000000186265
899,5.2831998,723,0.1456320,256024.200000000011642,3893988.200000000186265
900,5.6263499,728,0.1823190,256074.200000000011642,3893988.200000000186265
901,5.6201701,733,0.2026600,256124.200000000011642,3893988.200000000186265
902,6.2076602,737,0.1521480,256174.200000000011642,3893988.200000000186265
903,7.1970501,738,0.0665693,256224.200000000011642,3893988.200000000186265
904,8.3286104,736,0.0473798,256274.200000000011642,3893988.200000000186265
905,8.1314201,736,0.0464077,256324.200000000011642,3893988.200000000186265
906,6.2679200,736,0.0657052,256374.200000000011642,3893988.200000000186265
907,4.3402600,734,0.1150290,256424.200000000011642,3893988.200000000186265
908,3.8402200,736,0.1239580,256474.200000000011642,3893988.200000000186265
909,2.9383600,739,0.0751740,256524.200000000011642,3893988.200000000186265
910,2.1626301,739,0.0536443,256574.200000000011642,3893988.200000000186265
911,2.3207800,738,0.0745260,256624.200000000011642,3893988.200000000186265
912,2.6100500,737,0.0898272,256674.200000000011642,3893988.200000000186265
913,3.7698300,739,0.0940395,256724.200000000011642,3893988.200000000186265
914,4.1630502,742,0.0976038,256774.200000000011642,3893988.200000000186265
915,3.9739900,746,0.0936435,256824.200000000011642,3893988.200000000186265
916,4.1917000,748,0.1169010,256874.200000000011642,3893988.200000000186265
917,4.0029402,749,0.1570090,256924.200000000011642,3893988.200000000186265
918,4.3384900,751,0.1551720,256974.200000000011642,3893988.200000000186265
919,5.2602901,754,0.1169730,257024.200000000011642,3893988.200000000186265
920,6.9853301,755,0.0914473,257074.200000000011642,3893988.200000000186265
921,8.4707298,752,0.0708537,257124.200000000011642,3893988.200000000186265
922,7.1012502,749,0.0730858,257174.200000000011642,3893988.200000000186265
923,8.6071997,751,0.1139490,257224.200000000011642,3893988.200000000186265
924,13.2135000,763,0.0996920,257274.200000000011642,3893988.200000000186265
925,14.2819004,776,0.0635451,257324.200000000011642,3893988.200000000186265
926,13.6546001,788,0.0680814,257374.200000000011642,3893988.200000000186265
927,13.5094995,796,0.0745620,257424.200000000011642,3893988.200000000186265
928,12.8600998,801,0.0559845,257474.200000000011642,3893988.200000000186265
929,14.2237997,798,0.0314665,257524.200000000011642,3893988.200000000186265
930,16.3889999,791,0.0209897,257574.200000000011642,3893988.200000000186265
931,13.6541996,784,0.0237259,257624.200000000011642,3893988.200000000186265
932,9.2830095,782,0.0469117,257674.200000000011642,3893988.200000000186265
933,10.1184998,790,0.0871270,257724.200000000011642,3893988.200000000186265
934,-9999.0000000,802,0.1036400,257774.200000000011642,3893988.200000000186265
935,-9999.0000000,713,0.1428590,255774.200000000011642,3893938.200000000186265
936,-9999.0000000,712,0.1093410,255824.200000000011642,3893938.200000000186265
937,5.1643801,713,0.0865869,255874.200000000011642,3893938.200000000186265
938,3.9451101,715,0.1039760,255924.200000000011642,3893938.200000000186265
939,4.0682001,718,0.0991159,255974.200000000011642,3893938.200000000186265
940,5.2461300,722,0.0702776,256024.200000000011642,3893938.200000000186265
941,5.7515898,727,0.0680094,256074.200000000011642,3893938.200000000186265
942,5.9252200,730,0.0466237,256124.200000000011642,3893938.200000000186265
943,7.0070100,730,0.0317905,256174.200000000011642,3893938.200000000186265
944,7.4672599,731,0.0358949,256224.200000000011642,3893938.200000000186265
945,7.0924802,729,0.0517001,256274.200000000011642,3893938.200000000186265
946,6.3343401,730,0.0681534,256324.200000000011642,3893938.200000000186265
947,4.7964201,731,0.0986479,256374.200000000011642,3893938.200000000186265
948,3.8378601,731,0.1203940,256424.200000000011642,3893938.200000000186265
949,3.7125299,734,0.1175850,256474.200000000011642,3893938.200000000186265
950,2.8164999,738,0.0801784,256524.200000000011642,3893938.200000000186265
951,2.6040001,738,0.0517361,256574.200000000011642,3893938.200000000186265
952,2.7737401,736,0.0701696,256624.200000000011642,3893938.200000000186265
953,2.8335400,736,0.0864789,256674.200000000011642,3893938.200000000186265
954,3.8201699,738,0.0846788,256724.200000000011642,3893938.200000000186265
955,3.9368701,741,0.0761821,256774.200000000011642,3893938.200000000186265
956,3.3792200,744,0.0744179,256824.200000000011642,3893938.200000000186265
957,3.8186400,744,0.1149210,256874.200000000011642,3893938.200000000186265
958,4.6193399,746,0.1700780,256924.200000000011642,3893938.200000000186265
959,4.8885598,750,0.1581970,256974.200000000011642,3893938.200000000186265
960,4.9195299,752,0.1184130,257024.200000000011642,3893938.200000000186265
961,5.6617799,750,0.0907992,257074.200000000011642,3893938.200000000186265
962,5.2852201,746,0.0756780,257124.200000000011642,3893938.200000000186265
963,5.6603098,745,0.1078290,257174.200000000011642,3893938.200000000186265
964,9.7119904,752,0.1164690,257224.200000000011642,3893938.200000000186265
965,12.0248003,764,0.0681174,257274.200000000011642,3893938.200000000186265
966,11.4836998,772,0.0341307,257324.200000000011642,3893938.200000000186265
967,12.4507999,778,0.0205936,257374.200000000011642,3893938.200000000186265
968,13.9892998,782,0.0169934,257424.200000000011642,3893938.200000000186265
969,11.9031000,789,0.0187215,257474.200000000011642,3893938.200000000186265
970,11.5193005,790,0.0244460,257524.200000000011642,3893938.200000000186265
971,12.4468002,780,0.0217457,257574.200000000011642,3893938.200000000186265
972,10.1716003,773,0.0313225,257624.200000000011642,3893938.200000000186265
973,10.7744999,780,0.0452556,257674.200000000011642,3893938.200000000186265
974,10.6878004,792,0.0636531,257724.200000000011642,3893938.200000000186265
975,7.8309999,799,0.0916273,257774.200000000011642,3893938.200000000186265
976,-9999.0000000,802,0.1148730,257824.200000000011642,3893938.200000000186265
977,-9999.0000000,-9999,0.1336430,255824.200000000011642,3893888.200000000186265
978,-9999.0000000,710,0.1293220,255874.200000000011642,3893888.200000000186265
979,3.5712600,714,0.1595650,255924.200000000011642,3893888.200000000186265
980,3.6074100,717,0.1119330,255974.200000000011642,3893888.200000000186265
981,4.7831802,719,0.0595488,256024.200000000011642,3893888.200000000186265
982,5.7639799,723,0.0695215,256074.200000000011642,3893888.200000000186265
983,5.8529601,724,0.0529242,256124.200000000011642,3893888.200000000186265
984,6.0482702,724,0.0429154,256174.200000000011642,3893888.200000000186265
985,5.7237000,725,0.0538963,256224.200000000011642,3893888.200000000186265
986,5.0167599,724,0.0716097,256274.200000000011642,3893888.200000000186265
987,4.6054001,725,0.0876670,256324.200000000011642,3893888.200000000186265
988,3.9576299,728,0.1282780,256374.200000000011642,3893888.200000000186265
989,3.4721701,730,0.1402670,256424.200000000011642,3893888.200000000186265
990,3.3534999,734,0.1043360,256474.200000000011642,3893888.200000000186265
991,3.4940901,736,0.0641931,256524.200000000011642,3893888.200000000186265
992,4.0207200,735,0.0620330,256574.200000000011642,3893888.200000000186265
993,3.6278901,733,0.0829866,256624.200000000011642,3893888.200000000186265
994,3.4470899,733,0.0934635,256674.200000000011642,3893888.200000000186265
995,4.1403999,736,0.0870189,256724.200000000011642,3893888.200000000186265
996,4.0689502,740,0.0600168,256774.200000000011642,3893888.200000000186265
997,3.4654801,741,0.0476318,256824.200000000011642,3893888.200000000186265
998,3.6688800,741,0.1095570,256874.200000000011642,3893888.200000000186265
999,4.9376001,742,0.1680250,256924.200000000011642,3893888.200000000186265
1000,5.6558199,745,0.1374950,256974.200000000011642,3893888.200000000186265
1001,5.1595998,747,0.1136610,257024.200000000011642,3893888.200000000186265
1002,4.8151798,746,0.0946876,257074.200000000011642,3893888.200000000186265
1003,3.6813400,743,0.0952276,257124.200000000011642,3893888.200000000186265
1004,5.3437500,744,0.1222300,257174.200000000011642,3893888.200000000186265
1005,9.1273699,751,0.0965957,257224.200000000011642,3893888.200000000186265
1006,9.7201004,760,0.0548684,257274.200000000011642,3893888.200000000186265
1007,8.9534302,766,0.0374430,257324.200000000011642,3893888.200000000186265
1008,9.2861004,768,0.0294864,257374.200000000011642,3893888.200000000186265
1009,10.9776001,773,0.0398552,257424.200000000011642,3893888.200000000186265
1010,8.9108801,782,0.0346708,257474.200000000011642,3893888.200000000186265
1011,9.0149298,784,0.0244099,257524.200000000011642,3893888.200000000186265
1012,8.8949099,774,0.0364709,257574.200000000011642,3893888.200000000186265
1013,7.9778299,770,0.0566685,257624.200000000011642,3893888.200000000186265
1014,11.6258001,780,0.0568845,257674.200000000011642,3893888.200000000186265
1015,10.7959995,791,0.0611689,257724.200000000011642,3893888.200000000186265
1016,7.8813801,798,0.1214020,257774.200000000011642,3893888.200000000186265
1017,-9999.0000000,804,0.2043160,257824.200000000011642,3893888.200000000186265
1018,-9999.0000000,-9999,0.2832710,257874.200000000011642,3893888.200000000186265
1019,-9999.0000000,713,0.1662850,255874.200000000011642,3893838.200000000186265
1020,2.8177600,714,0.1513560,255924.200000000011642,3893838.200000000186265
1021,3.2733400,715,0.0923114,255974.200000000011642,3893838.200000000186265
1022,4.5645399,716,0.0619969,256024.200000000011642,3893838.200000000186265
1023,5.5813498,718,0.0559485,256074.200000000011642,3893838.200000000186265
1024,5.5974698,719,0.0412233,256124.200000000011642,3893838.200000000186265
1025,5.0926600,720,0.0531762,256174.200000000011642,3893838.200000000186265
1026,4.3508801,721,0.0554804,256224.200000000011642,3893838.200000000186265
1027,4.0275998,720,0.0970998,256274.200000000011642,3893838.200000000186265
1028,4.5471601,723,0.1762700,256324.200000000011642,3893838.200000000186265
1029,4.1242099,728,0.1954960,256374.200000000011642,3893838.200000000186265
1030,3.0880201,731,0.1448040,256424.200000000011642,3893838.200000000186265
1031,3.2902400,733,0.0864069,256474.200000000011642,3893838.200000000186265
1032,4.0515800,732,0.0619249,256524.200000000011642,3893838.200000000186265
1033,4.1584201,730,0.0785223,256574.200000000011642,3893838.200000000186265
1034,3.6509299,730,0.1008440,256624.200000000011642,3893838.200000000186265
1035,4.0557799,731,0.0895031,256674.200000000011642,3893838.200000000186265
1036,4.7590599,734,0.0690175,256724.200000000011642,3893838.200000000186265
1037,4.6648302,736,0.0499360,256774.200000000011642,3893838.200000000186265
1038,4.2606602,738,0.0398552,256824.200000000011642,3893838.200000000186265
1039,4.0309601,738,0.0889631,256874.200000000011642,3893838.200000000186265
1040,4.7110200,738,0.1410950,256924.200000000011642,3893838.200000000186265
1041,5.4098201,740,0.1369550,256974.200000000011642,3893838.200000000186265
1042,4.8983898,743,0.1205380,257024.200000000011642,3893838.200000000186265
1043,4.1519299,742,0.0943995,257074.200000000011642,3893838.200000000186265
1044,3.8184400,740,0.1152810,257124.200000000011642,3893838.200000000186265
1045,5.6622100,743,0.1292500,257174.200000000011642,3893838.200000000186265
1046,7.4928999,750,0.1101330,257224.200000000011642,3893838.200000000186265
1047,7.2183499,756,0.1209340,257274.200000000011642,3893838.200000000186265
1048,6.9949398,760,0.0950836,257324.200000000011642,3893838.200000000186265
1049,8.0201797,763,0.0606648,257374.200000000011642,3893838.200000000186265
1050,9.9617901,770,0.0649492,257424.200000000011642,3893838.200000000186265
1051,8.2802000,780,0.0471278,257474.200000000011642,3893838.200000000186265
1052,8.5465403,779,0.0258861,257524.200000000011642,3893838.200000000186265
1053,7.6086702,770,0.0438515,257574.200000000011642,3893838.200000000186265
1054,7.9693198,770,0.0520962,257624.200000000011642,3893838.200000000186265
1055,12.7009001,780,0.0460837,257674.200000000011642,3893838.200000000186265
1056,11.6913004,792,0.1003400,257724.200000000011642,3893838.200000000186265
1057,8.6493397,802,0.1707980,257774.200000000011642,3893838.200000000186265
1058,6.4293199,808,0.2141090,257824.200000000011642,3893838.200000000186265
1059,-9999.0000000,811,0.2329030,257874.200000000011642,3893838.200000000186265
1060,-9999.0000000,813,0.1715180,257924.200000000011642,3893838.200000000186265
1061,-9999.0000000,713,0.0761341,255924.200000000011642,3893788.200000000186265
1062,3.8574100,712,0.0516281,255974.200000000011642,3893788.200000000186265
1063,4.8217802,712,0.0534283,256024.200000000011642,3893788.200000000186265
1064,5.6599898,714,0.0434915,256074.200000000011642,3893788.200000000186265
1065,5.9437599,714,0.0387391,256124.200000000011642,3893788.200000000186265
1066,5.5219698,716,0.0496480,256174.200000000011642,3893788.200000000186265
1067,4.5954499,717,0.0461917,256224.200000000011642,3893788.200000000186265
1068,4.7667398,718,0.1132290,256274.200000000011642,3893788.200000000186265
1069,5.7582102,723,0.1870710,256324.200000000011642,3893788.200000000186265
1070,4.7608299,728,0.1485120,256374.200000000011642,3893788.200000000186265
1071,3.5636699,730,0.0885671,256424.200000000011642,3893788.200000000186265
1072,4.0949402,730,0.0733739,256474.200000000011642,3893788.200000000186265
1073,4.1767201,728,0.0806824,256524.200000000011642,3893788.200000000186265
1074,3.4024999,728,0.0922394,256574.200000000011642,3893788.200000000186265
1075,3.1378300,727,0.1192780,256624.200000000011642,3893788.200000000186265
1076,4.0711799,728,0.0961997,256674.200000000011642,3893788.200000000186265
1077,4.9218798,730,0.0533203,256724.200000000011642,3893788.200000000186265
1078,4.7615299,732,0.0356068,256774.200000000011642,3893788.200000000186265
1079,4.5881701,734,0.0285503,256824.200000000011642,3893788.200000000186265
1080,4.5588498,734,0.0695936,256874.200000000011642,3893788.200000000186265
1081,4.7315302,734,0.1044440,256924.200000000011642,3893788.200000000186265
1082,5.1623802,736,0.1258300,256974.200000000011642,3893788.200000000186265
1083,4.9437699,739,0.1165050,257024.200000000011642,3893788.200000000186265
1084,3.9118299,738,0.0905832,257074.200000000011642,3893788.200000000186265
1085,4.2626100,738,0.1129410,257124.200000000011642,3893788.200000000186265
1086,6.0890598,742,0.1201780,257174.200000000011642,3893788.200000000186265
1087,5.9594202,749,0.1285300,257224.200000000011642,3893788.200000000186265
1088,5.2370100,752,0.1525440,257274.200000000011642,3893788.200000000186265
1089,6.0211701,755,0.1228420,257324.200000000011642,3893788.200000000186265
1090,8.2181702,758,0.0974238,257374.200000000011642,3893788.200000000186265
1091,10.3556995,766,0.1036160,257424.200000000011642,3893788.200000000186265
1092,10.1705999,774,0.0665693,257474.200000000011642,3893788.200000000186265
1093,10.1687002,772,0.0260661,257524.200000000011642,3893788.200000000186265
1094,7.9458399,766,0.0341307,257574.200000000011642,3893788.200000000186265
1095,9.2165804,767,0.0602328,257624.200000000011642,3893788.200000000186265
1096,13.5507002,779,0.0610609,257674.200000000011642,3893788.200000000186265
1097,12.0214996,792,0.0862269,257724.200000000011642,3893788.200000000186265
1098,9.6069002,801,0.1071810,257774.200000000011642,3893788.200000000186265
1099,-9999.0000000,804,0.0865509,257824.200000000011642,3893788.200000000186265
1100,-9999.0000000,807,0.0763261,257874.200000000011642,3893788.200000000186265
1101,-9999.0000000,-9999,-9999.0000000,257924.200000000011642,3893788.200000000186265
1102,-9999.0000000,-9999,-9999.0000000,257974.200000000011642,3893788.200000000186265
1103,-9999.0000000,708,0.0491559,255974.200000000011642,3893738.200000000186265
1104,4.6778002,708,0.0436355,256024.200000000011642,3893738.200000000186265
1105,4.8322902,708,0.0393871,256074.200000000011642,3893738.200000000186265
1106,5.0514698,708,0.0583247,256124.200000000011642,3893738.200000000186265
1107,4.7960000,711,0.0765061,256174.200000000011642,3893738.200000000186265
1108,4.1450701,713,0.1018520,256224.200000000011642,3893738.200000000186265
1109,5.0217800,715,0.1423550,256274.200000000011642,3893738.200000000186265
1110,6.1114702,720,0.1206100,256324.200000000011642,3893738.200000000186265
1111,5.3103499,725,0.0647332,256374.200000000011642,3893738.200000000186265
1112,4.5970702,726,0.0598368,256424.200000000011642,3893738.200000000186265
1113,4.6668200,725,0.0739139,256474.200000000011642,3893738.200000000186265
1114,4.1605101,724,0.0939315,256524.200000000011642,3893738.200000000186265
1115,3.0956199,725,0.0967757,256574.200000000011642,3893738.200000000186265
1116,2.3447001,725,0.1153890,256624.200000000011642,3893738.200000000186265
1117,2.8114901,725,0.1062440,256674.200000000011642,3893738.200000000186265
1118,3.7331700,727,0.0546524,256724.200000000011642,3893738.200000000186265
1119,3.6961000,729,0.0424114,256774.200000000011642,3893738.200000000186265
1120,3.6052999,730,0.0577486,256824.200000000011642,3893738.200000000186265
1121,3.7972600,730,0.0925274,256874.200000000011642,3893738.200000000186265
1122,3.8990700,731,0.0975318,256924.200000000011642,3893738.200000000186265
1123,4.2280598,732,0.1017440,256974.200000000011642,3893738.200000000186265
1124,4.1847100,734,0.0958036,257024.200000000011642,3893738.200000000186265
1125,3.5492799,735,0.0925634,257074.200000000011642,3893738.200000000186265
1126,4.7359200,737,0.0963077,257124.200000000011642,3893738.200000000186265
1127,5.9743199,742,0.1165050,257174.200000000011642,3893738.200000000186265
1128,4.7192798,748,0.1304740,257224.200000000011642,3893738.200000000186265
1129,4.4124498,749,0.1289260,257274.200000000011642,3893738.200000000186265
1130,5.7981100,750,0.1148850,257324.200000000011642,3893738.200000000186265
1131,7.6043901,755,0.1156770,257374.200000000011642,3893738.200000000186265
1132,9.4230604,760,0.1369910,257424.200000000011642,3893738.200000000186265
1133,10.5548000,764,0.0888551,257474.200000000011642,3893738.200000000186265
1134,9.6171703,762,0.0411873,257524.200000000011642,3893738.200000000186265
1135,7.7729602,760,0.0440315,257574.200000000011642,3893738.200000000186265
1136,10.3093996,766,0.0874150,257624.200000000011642,3893738.200000000186265
1137,12.6694002,778,0.0892871,257674.200000000011642,3893738.200000000186265
1138,11.3738003,788,0.0576046,257724.200000000011642,3893738.200000000186265
1139,-9999.0000000,792,0.0721498,257774.200000000011642,3893738.200000000186265
1140,-9999.0000000,-9999,0.1292860,257824.200000000011642,3893738.200000000186265
1141,-9999.0000000,-9999,-9999.0000000,257874.200000000011642,3893738.200000000186265
1142,-9999.0000000,-9999,-9999.0000000,257924.200000000011642,3893738.200000000186265
1143,-9999.0000000,706,0.0541963,256024.200000000011642,3893688.200000000186265
1144,3.3443501,704,0.0687655,256074.200000000011642,3893688.200000000186265
1145,3.2997000,706,0.0858309,256124.200000000011642,3893688.200000000186265
1146,3.1948600,709,0.1155690,256174.200000000011642,3893688.200000000186265
1147,2.9149201,711,0.1486560,256224.200000000011642,3893688.200000000186265
1148,3.9737301,714,0.1396910,256274.200000000011642,3893688.200000000186265
1149,4.8783698,718,0.0982518,256324.200000000011642,3893688.200000000186265
1150,4.7820902,721,0.0713577,256374.200000000011642,3893688.200000000186265
1151,4.3451600,722,0.0633651,256424.200000000011642,3893688.200000000186265
1152,3.6714201,721,0.0721138,256474.200000000011642,3893688.200000000186265
1153,3.2191701,721,0.1039400,256524.200000000011642,3893688.200000000186265
1154,2.7369800,722,0.1205020,256574.200000000011642,3893688.200000000186265
1155,1.8276000,724,0.1377110,256624.200000000011642,3893688.200000000186265
1156,1.7607200,724,0.1191340,256674.200000000011642,3893688.200000000186265
1157,2.5076101,725,0.0761461,256724.200000000011642,3893688.200000000186265
1158,2.5912099,727,0.0697376,256774.200000000011642,3893688.200000000186265
1159,2.4563100,728,0.0869109,256824.200000000011642,3893688.200000000186265
1160,2.6952000,728,0.1187370,256874.200000000011642,3893688.200000000186265
1161,2.9940801,728,0.1108890,256924.200000000011642,3893688.200000000186265
1162,3.1451900,730,0.0800704,256974.200000000011642,3893688.200000000186265
1163,2.9890399,731,0.0718257,257024.200000000011642,3893688.200000000186265
1164,3.4948201,733,0.0963797,257074.200000000011642,3893688.200000000186265
1165,5.2744002,737,0.1085850,257124.200000000011642,3893688.200000000186265
1166,5.6057000,743,0.1114290,257174.200000000011642,3893688.200000000186265
1167,4.4713202,746,0.1164330,257224.200000000011642,3893688.200000000186265
1168,4.4369502,745,0.1191700,257274.200000000011642,3893688.200000000186265
1169,5.6921601,746,0.1178370,257324.200000000011642,3893688.200000000186265
1170,7.0167799,751,0.1275940,257374.200000000011642,3893688.200000000186265
1171,7.5095701,754,0.1446960,257424.200000000011642,3893688.200000000186265
1172,7.0823002,754,0.1387190,257474.200000000011642,3893688.200000000186265
1173,5.8415899,754,0.1218700,257524.200000000011642,3893688.200000000186265
1174,6.7679000,757,0.0916993,257574.200000000011642,3893688.200000000186265
1175,9.7571402,765,0.0868389,257624.200000000011642,3893688.200000000186265
1176,10.4948997,775,0.0739859,257674.200000000011642,3893688.200000000186265
1177,-9999.0000000,780,0.0759661,257724.200000000011642,3893688.200000000186265
1178,-9999.0000000,-9999,-9999.0000000,257774.200000000011642,3893688.200000000186265
1179,-9999.0000000,-9999,-9999.0000000,257824.200000000011642,3893688.200000000186265
1180,-9999.0000000,-9999,-9999.0000000,257874.200000000011642,3893688.200000000186265
1181,-9999.0000000,704,0.0806464,256074.200000000011642,3893638.200000000186265
